% function evaluation | noise-free fitness - Fopt (3.590000000000e+001) | best noise-free fitness - Fopt | measured fitness | best measured fitness | x1 | x2...
1 +4.027985498e+006 +4.027985498e+006 +4.028021398e+006 +4.028021398e+006
2 +2.739372253e+006 +2.739372253e+006 +2.739408153e+006 +2.739408153e+006
15 +2.143041171e+006 +2.143041171e+006 +2.143077071e+006 +2.143077071e+006
40 +1.550476555e+006 +1.550476555e+006 +1.550512455e+006 +1.550512455e+006
423 +1.306843400e+006 +1.306843400e+006 +1.306879300e+006 +1.306879300e+006
439 +1.281364928e+006 +1.281364928e+006 +1.281400828e+006 +1.281400828e+006
499 +1.210989232e+006 +1.210989232e+006 +1.211025132e+006 +1.211025132e+006
536 +1.110841772e+006 +1.110841772e+006 +1.110877672e+006 +1.110877672e+006
677 +1.094672247e+006 +1.094672247e+006 +1.094708147e+006 +1.094708147e+006
690 +9.692835217e+005 +9.692835217e+005 +9.693194217e+005 +9.693194217e+005
810 +8.803066699e+005 +8.803066699e+005 +8.803425699e+005 +8.803425699e+005
920 +5.921671251e+005 +5.921671251e+005 +5.922030251e+005 +5.922030251e+005
1095 +5.743640033e+005 +5.743640033e+005 +5.743999033e+005 +5.743999033e+005
1242 +5.350209572e+005 +5.350209572e+005 +5.350568572e+005 +5.350568572e+005
1301 +4.800816349e+005 +4.800816349e+005 +4.801175349e+005 +4.801175349e+005
1481 +3.422155482e+005 +3.422155482e+005 +3.422514482e+005 +3.422514482e+005
1535 +2.685633748e+005 +2.685633748e+005 +2.685992748e+005 +2.685992748e+005
1691 +2.095988594e+005 +2.095988594e+005 +2.096347594e+005 +2.096347594e+005
1805 +1.985864578e+005 +1.985864578e+005 +1.986223578e+005 +1.986223578e+005
1942 +1.671644554e+005 +1.671644554e+005 +1.672003554e+005 +1.672003554e+005
2056 +1.307721133e+005 +1.307721133e+005 +1.308080133e+005 +1.308080133e+005
2275 +1.200005268e+005 +1.200005268e+005 +1.200364268e+005 +1.200364268e+005
2276 +1.102744998e+005 +1.102744998e+005 +1.103103998e+005 +1.103103998e+005
2412 +5.356148241e+004 +5.356148241e+004 +5.359738241e+004 +5.359738241e+004
2505 +3.396172568e+004 +3.396172568e+004 +3.399762568e+004 +3.399762568e+004
3053 +2.451788512e+004 +2.451788512e+004 +2.455378512e+004 +2.455378512e+004
3108 +2.291869298e+004 +2.291869298e+004 +2.295459298e+004 +2.295459298e+004
3262 +1.293582135e+004 +1.293582135e+004 +1.297172135e+004 +1.297172135e+004
3458 +5.165787542e+003 +5.165787542e+003 +5.201687542e+003 +5.201687542e+003
3718 +1.292722069e+003 +1.292722069e+003 +1.328622069e+003 +1.328622069e+003
4062 +1.187222360e+003 +1.187222360e+003 +1.223122360e+003 +1.223122360e+003
4249 +7.992354599e+002 +7.992354599e+002 +8.351354599e+002 +8.351354599e+002
