% function evaluation | noise-free fitness - Fopt (-4.620900000000e+002) | best noise-free fitness - Fopt | measured fitness | best measured fitness | x1 | x2...
1 +9.254377179e+004 +9.254377179e+004 +9.208168179e+004 +9.208168179e+004
2 +1.890732420e+004 +1.890732420e+004 +1.844523420e+004 +1.844523420e+004
3 +1.485049390e+004 +1.485049390e+004 +1.438840390e+004 +1.438840390e+004
7 +1.473388949e+004 +1.473388949e+004 +1.427179949e+004 +1.427179949e+004
8 +1.307890726e+004 +1.307890726e+004 +1.261681726e+004 +1.261681726e+004
9 +6.526670661e+003 +6.526670661e+003 +6.064580661e+003 +6.064580661e+003
206 +4.989348486e+003 +4.989348486e+003 +4.527258486e+003 +4.527258486e+003
216 +2.793152355e+003 +2.793152355e+003 +2.331062355e+003 +2.331062355e+003
633 +1.550878925e+003 +1.550878925e+003 +1.088788925e+003 +1.088788925e+003
1301 +1.453115942e+003 +1.453115942e+003 +9.910259416e+002 +9.910259416e+002
1445 +1.308896437e+003 +1.308896437e+003 +8.468064372e+002 +8.468064372e+002
2368 +1.095955301e+003 +1.095955301e+003 +6.338653012e+002 +6.338653012e+002
3231 +1.056291599e+003 +1.056291599e+003 +5.942015987e+002 +5.942015987e+002
3574 +9.623996702e+002 +9.623996702e+002 +5.003096702e+002 +5.003096702e+002
4148 +8.740728946e+002 +8.740728946e+002 +4.119828946e+002 +4.119828946e+002
4360 +8.538008073e+002 +8.538008073e+002 +3.917108073e+002 +3.917108073e+002
4363 +8.410319323e+002 +8.410319323e+002 +3.789419323e+002 +3.789419323e+002
4549 +8.316242285e+002 +8.316242285e+002 +3.695342285e+002 +3.695342285e+002
4837 +7.693985184e+002 +7.693985184e+002 +3.073085184e+002 +3.073085184e+002
5436 +7.377776443e+002 +7.377776443e+002 +2.756876443e+002 +2.756876443e+002
5472 +6.774132854e+002 +6.774132854e+002 +2.153232854e+002 +2.153232854e+002
5502 +6.635581384e+002 +6.635581384e+002 +2.014681384e+002 +2.014681384e+002
5696 +6.113051190e+002 +6.113051190e+002 +1.492151190e+002 +1.492151190e+002
6747 +5.882204944e+002 +5.882204944e+002 +1.261304944e+002 +1.261304944e+002
6877 +5.268968426e+002 +5.268968426e+002 +6.480684256e+001 +6.480684256e+001
7839 +5.156746798e+002 +5.156746798e+002 +5.358467981e+001 +5.358467981e+001
8208 +4.831753594e+002 +4.831753594e+002 +2.108535942e+001 +2.108535942e+001
8758 +4.629883393e+002 +4.629883393e+002 +8.983393094e-001 +8.983393094e-001
9195 +4.525751293e+002 +4.525751293e+002 -9.514870693e+000 -9.514870693e+000
9383 +4.434413058e+002 +4.434413058e+002 -1.864869425e+001 -1.864869425e+001
9884 +4.291024428e+002 +4.291024428e+002 -3.298755720e+001 -3.298755720e+001
10167 +4.228020901e+002 +4.228020901e+002 -3.928790986e+001 -3.928790986e+001
10224 +3.955430820e+002 +3.955430820e+002 -6.654691800e+001 -6.654691800e+001
11064 +3.871952874e+002 +3.871952874e+002 -7.489471259e+001 -7.489471259e+001
11850 +3.771055251e+002 +3.771055251e+002 -8.498447488e+001 -8.498447488e+001
13356 +3.697480065e+002 +3.697480065e+002 -9.234199354e+001 -9.234199354e+001
14710 +3.455464372e+002 +3.455464372e+002 -1.165435628e+002 -1.165435628e+002
16092 +3.249796848e+002 +3.249796848e+002 -1.371103152e+002 -1.371103152e+002
19635 +3.150338497e+002 +3.150338497e+002 -1.470561503e+002 -1.470561503e+002
21315 +3.067982568e+002 +3.067982568e+002 -1.552917432e+002 -1.552917432e+002
27066 +2.946681630e+002 +2.946681630e+002 -1.674218370e+002 -1.674218370e+002
33291 +2.776943725e+002 +2.776943725e+002 -1.843956275e+002 -1.843956275e+002
36581 +2.712043860e+002 +2.712043860e+002 -1.908856140e+002 -1.908856140e+002
38415 +2.591058770e+002 +2.591058770e+002 -2.029841230e+002 -2.029841230e+002
% function evaluation | noise-free fitness - Fopt (7.766000000000e+001) | best noise-free fitness - Fopt | measured fitness | best measured fitness | x1 | x2...
