% function evaluation | noise-free fitness - Fopt (-6.211100000000e+002) | best noise-free fitness - Fopt | measured fitness | best measured fitness | x1 | x2...
1 +1.017486677e+008 +1.017486677e+008 +1.017480466e+008 +1.017480466e+008 +5.1436e+000 -2.9449e+000 -5.3812e+000 -2.8808e+000 -3.3845e+000
4 +9.938045912e+007 +9.938045912e+007 +9.937983801e+007 +9.937983801e+007 +3.5986e+000 -4.2478e+000 -3.6515e+000 -4.0097e+000 -1.0962e+000
9 +9.657389440e+007 +9.657389440e+007 +9.657327329e+007 +9.657327329e+007 +3.8991e+000 -3.7590e+000 -4.4328e+000 -3.4980e+000 -1.8653e+000
12 +9.336442837e+007 +9.336442837e+007 +9.336380726e+007 +9.336380726e+007 +4.6998e+000 -3.3127e+000 -3.1294e+000 -3.5619e+000 -8.0364e-001
20 +9.087226934e+007 +9.087226934e+007 +9.087164823e+007 +9.087164823e+007 +2.7420e+000 -4.0825e+000 -4.1984e+000 -3.5466e+000 -1.8383e+000
27 +8.781115176e+007 +8.781115176e+007 +8.781053065e+007 +8.781053065e+007 +3.4823e+000 -2.8822e+000 -4.8041e+000 -4.7873e+000 +3.6921e-001
31 +8.482621370e+007 +8.482621370e+007 +8.482559259e+007 +8.482559259e+007 +4.0626e+000 -3.0895e+000 -3.6563e+000 -3.2918e+000 -1.9287e+000
32 +8.105615679e+007 +8.105615679e+007 +8.105553568e+007 +8.105553568e+007 +4.8189e+000 -3.0631e+000 +4.5202e-003 -3.7241e+000 -5.1030e-001
48 +5.171928114e+007 +5.171928114e+007 +5.171866003e+007 +5.171866003e+007 +2.7050e+000 -1.3247e+000 -4.4570e+000 -3.4068e+000 -2.2033e+000
55 +4.089542916e+007 +4.089542916e+007 +4.089480805e+007 +4.089480805e+007 +2.6836e+000 -8.9298e-001 -2.2205e+000 -3.3182e+000 -1.2386e+000
66 +3.498216890e+007 +3.498216890e+007 +3.498154779e+007 +3.498154779e+007 +1.3413e+000 -4.0438e-001 -3.5910e+000 -4.5768e+000 -1.8978e-001
87 +3.114065567e+007 +3.114065567e+007 +3.114003456e+007 +3.114003456e+007 +2.1845e+000 -8.8851e-001 +8.8949e-001 -4.6758e+000 -5.6181e-002
101 +1.873872168e+007 +1.873872168e+007 +1.873810057e+007 +1.873810057e+007 +9.5278e-001 +3.8352e-001 +7.4673e-001 -2.5335e+000 +6.6697e-001
104 +1.463669121e+007 +1.463669121e+007 +1.463607010e+007 +1.463607010e+007 -2.6807e+000 +4.6304e+000 -3.1141e+000 -2.3986e+000 -1.0439e+000
126 +1.299128936e+007 +1.299128936e+007 +1.299066825e+007 +1.299066825e+007 -6.3529e-001 +6.7095e-001 -1.5196e+000 -3.1117e+000 -8.7084e-001
132 +1.025870039e+007 +1.025870039e+007 +1.025807928e+007 +1.025807928e+007 -1.8513e+000 +1.7920e+000 -6.7297e-001 -2.7952e+000 +1.1932e+000
142 +8.899993442e+006 +8.899993442e+006 +8.899372332e+006 +8.899372332e+006 -2.0521e-001 +1.5626e+000 -1.0156e+000 -3.0945e+000 +4.2030e-001
147 +5.778764839e+006 +5.778764839e+006 +5.778143729e+006 +5.778143729e+006 -2.2098e+000 +4.7645e+000 +9.0503e-001 -2.7419e+000 +1.4988e-001
151 +4.041366818e+006 +4.041366818e+006 +4.040745708e+006 +4.040745708e+006 -6.3646e-001 +2.5665e+000 -4.6610e-001 -2.8110e+000 +3.2727e-001
