% function evaluation | noise-free fitness - Fopt (9.294000000000e+001) | best noise-free fitness - Fopt | measured fitness | best measured fitness | x1 | x2...
1 +5.245328952e+003 +5.245328952e+003 +5.338268952e+003 +5.338268952e+003
2 +5.060277947e+003 +5.060277947e+003 +5.153217947e+003 +5.153217947e+003
8 +4.471893224e+003 +4.471893224e+003 +4.564833224e+003 +4.564833224e+003
21 +4.433458347e+003 +4.433458347e+003 +4.526398347e+003 +4.526398347e+003
38 +3.182009837e+003 +3.182009837e+003 +3.274949837e+003 +3.274949837e+003
206 +2.942427973e+003 +2.942427973e+003 +3.035367973e+003 +3.035367973e+003
242 +1.856848859e+003 +1.856848859e+003 +1.949788859e+003 +1.949788859e+003
746 +1.301179908e+003 +1.301179908e+003 +1.394119908e+003 +1.394119908e+003
1001 +1.254313981e+003 +1.254313981e+003 +1.347253981e+003 +1.347253981e+003
1007 +1.092157035e+003 +1.092157035e+003 +1.185097035e+003 +1.185097035e+003
1399 +1.012127134e+003 +1.012127134e+003 +1.105067134e+003 +1.105067134e+003
1492 +9.240654078e+002 +9.240654078e+002 +1.017005408e+003 +1.017005408e+003
1760 +8.237169388e+002 +8.237169388e+002 +9.166569388e+002 +9.166569388e+002
1897 +8.064233688e+002 +8.064233688e+002 +8.993633688e+002 +8.993633688e+002
1968 +5.551322765e+002 +5.551322765e+002 +6.480722765e+002 +6.480722765e+002
2212 +5.487934121e+002 +5.487934121e+002 +6.417334121e+002 +6.417334121e+002
3273 +4.852915354e+002 +4.852915354e+002 +5.782315354e+002 +5.782315354e+002
3318 +4.640466514e+002 +4.640466514e+002 +5.569866514e+002 +5.569866514e+002
3389 +4.369400844e+002 +4.369400844e+002 +5.298800844e+002 +5.298800844e+002
3547 +4.116343622e+002 +4.116343622e+002 +5.045743622e+002 +5.045743622e+002
3662 +4.063581419e+002 +4.063581419e+002 +4.992981419e+002 +4.992981419e+002
3832 +3.804318369e+002 +3.804318369e+002 +4.733718369e+002 +4.733718369e+002
3861 +3.422939448e+002 +3.422939448e+002 +4.352339448e+002 +4.352339448e+002
4007 +3.222207710e+002 +3.222207710e+002 +4.151607710e+002 +4.151607710e+002
4054 +3.010276970e+002 +3.010276970e+002 +3.939676970e+002 +3.939676970e+002
4211 +2.842445776e+002 +2.842445776e+002 +3.771845776e+002 +3.771845776e+002
4445 +2.526300994e+002 +2.526300994e+002 +3.455700994e+002 +3.455700994e+002
4818 +2.464283278e+002 +2.464283278e+002 +3.393683278e+002 +3.393683278e+002
5004 +2.387358575e+002 +2.387358575e+002 +3.316758575e+002 +3.316758575e+002
5160 +2.105644002e+002 +2.105644002e+002 +3.035044002e+002 +3.035044002e+002
5867 +1.710814309e+002 +1.710814309e+002 +2.640214309e+002 +2.640214309e+002
6314 +1.696213182e+002 +1.696213182e+002 +2.625613182e+002 +2.625613182e+002
6602 +1.375143134e+002 +1.375143134e+002 +2.304543134e+002 +2.304543134e+002
7663 +1.251329796e+002 +1.251329796e+002 +2.180729796e+002 +2.180729796e+002
7965 +1.000014251e+002 +1.000014251e+002 +1.929414251e+002 +1.929414251e+002
9010 +9.798898046e+001 +9.798898046e+001 +1.909289805e+002 +1.909289805e+002
9201 +9.533273929e+001 +9.533273929e+001 +1.882727393e+002 +1.882727393e+002
