% function evaluation | noise-free fitness - Fopt (-2.098800000000e+002) | best noise-free fitness - Fopt | measured fitness | best measured fitness | x1 | x2...
1 +5.918398339e+007 +5.918398339e+007 +5.918377351e+007 +5.918377351e+007
4 +4.531322791e+007 +4.531322791e+007 +4.531301803e+007 +4.531301803e+007
6 +1.895530198e+007 +1.895530198e+007 +1.895509210e+007 +1.895509210e+007
52 +1.600829893e+007 +1.600829893e+007 +1.600808905e+007 +1.600808905e+007
188 +1.566414886e+007 +1.566414886e+007 +1.566393898e+007 +1.566393898e+007
214 +1.406449010e+007 +1.406449010e+007 +1.406428022e+007 +1.406428022e+007
257 +1.225084642e+007 +1.225084642e+007 +1.225063654e+007 +1.225063654e+007
260 +7.733850165e+006 +7.733850165e+006 +7.733640285e+006 +7.733640285e+006
659 +7.494724003e+006 +7.494724003e+006 +7.494514123e+006 +7.494514123e+006
708 +5.863803874e+006 +5.863803874e+006 +5.863593994e+006 +5.863593994e+006
1056 +5.261002288e+006 +5.261002288e+006 +5.260792408e+006 +5.260792408e+006
1068 +4.855391689e+006 +4.855391689e+006 +4.855181809e+006 +4.855181809e+006
1154 +4.447052868e+006 +4.447052868e+006 +4.446842988e+006 +4.446842988e+006
1254 +3.741370502e+006 +3.741370502e+006 +3.741160622e+006 +3.741160622e+006
1299 +2.989961073e+006 +2.989961073e+006 +2.989751193e+006 +2.989751193e+006
1667 +2.863290970e+006 +2.863290970e+006 +2.863081090e+006 +2.863081090e+006
1677 +2.480448227e+006 +2.480448227e+006 +2.480238347e+006 +2.480238347e+006
1811 +2.030119858e+006 +2.030119858e+006 +2.029909978e+006 +2.029909978e+006
1840 +1.859210349e+006 +1.859210349e+006 +1.859000469e+006 +1.859000469e+006
2425 +1.796435972e+006 +1.796435972e+006 +1.796226092e+006 +1.796226092e+006
2663 +1.317681993e+006 +1.317681993e+006 +1.317472113e+006 +1.317472113e+006
2770 +1.172895850e+006 +1.172895850e+006 +1.172685970e+006 +1.172685970e+006
3174 +1.099065558e+006 +1.099065558e+006 +1.098855678e+006 +1.098855678e+006
3526 +1.093606922e+006 +1.093606922e+006 +1.093397042e+006 +1.093397042e+006
3572 +8.958904522e+005 +8.958904522e+005 +8.956805722e+005 +8.956805722e+005
4090 +7.890283591e+005 +7.890283591e+005 +7.888184791e+005 +7.888184791e+005
4207 +6.338736901e+005 +6.338736901e+005 +6.336638101e+005 +6.336638101e+005
4817 +5.190453453e+005 +5.190453453e+005 +5.188354653e+005 +5.188354653e+005
4985 +4.853622552e+005 +4.853622552e+005 +4.851523752e+005 +4.851523752e+005
5343 +4.317507555e+005 +4.317507555e+005 +4.315408755e+005 +4.315408755e+005
5353 +4.185441563e+005 +4.185441563e+005 +4.183342763e+005 +4.183342763e+005
5406 +3.730628423e+005 +3.730628423e+005 +3.728529623e+005 +3.728529623e+005
5425 +3.388327710e+005 +3.388327710e+005 +3.386228910e+005 +3.386228910e+005
5782 +3.091760546e+005 +3.091760546e+005 +3.089661746e+005 +3.089661746e+005
5872 +2.496331572e+005 +2.496331572e+005 +2.494232772e+005 +2.494232772e+005
6157 +2.245768665e+005 +2.245768665e+005 +2.243669865e+005 +2.243669865e+005
6382 +2.087309422e+005 +2.087309422e+005 +2.085210622e+005 +2.085210622e+005
6429 +1.974482103e+005 +1.974482103e+005 +1.972383303e+005 +1.972383303e+005
6488 +1.466423014e+005 +1.466423014e+005 +1.464324214e+005 +1.464324214e+005
6746 +1.370499827e+005 +1.370499827e+005 +1.368401027e+005 +1.368401027e+005
7062 +1.299945201e+005 +1.299945201e+005 +1.297846401e+005 +1.297846401e+005
7207 +1.268117839e+005 +1.268117839e+005 +1.266019039e+005 +1.266019039e+005
7235 +8.522913467e+004 +8.522913467e+004 +8.501925467e+004 +8.501925467e+004
8054 +8.021283649e+004 +8.021283649e+004 +8.000295649e+004 +8.000295649e+004
8174 +7.150803454e+004 +7.150803454e+004 +7.129815454e+004 +7.129815454e+004
8212 +4.276080154e+004 +4.276080154e+004 +4.255092154e+004 +4.255092154e+004
9078 +4.068805220e+004 +4.068805220e+004 +4.047817220e+004 +4.047817220e+004
9263 +3.358686105e+004 +3.358686105e+004 +3.337698105e+004 +3.337698105e+004
9468 +2.527975302e+004 +2.527975302e+004 +2.506987302e+004 +2.506987302e+004
9989 +2.492282275e+004 +2.492282275e+004 +2.471294275e+004 +2.471294275e+004
10149 +2.193240836e+004 +2.193240836e+004 +2.172252836e+004 +2.172252836e+004
10356 +2.159507853e+004 +2.159507853e+004 +2.138519853e+004 +2.138519853e+004
10427 +2.085159712e+004 +2.085159712e+004 +2.064171712e+004 +2.064171712e+004
10473 +1.737762589e+004 +1.737762589e+004 +1.716774589e+004 +1.716774589e+004
10670 +1.693673523e+004 +1.693673523e+004 +1.672685523e+004 +1.672685523e+004
10883 +1.545924080e+004 +1.545924080e+004 +1.524936080e+004 +1.524936080e+004
10906 +1.483605293e+004 +1.483605293e+004 +1.462617293e+004 +1.462617293e+004
11129 +1.379155247e+004 +1.379155247e+004 +1.358167247e+004 +1.358167247e+004
11238 +1.240914413e+004 +1.240914413e+004 +1.219926413e+004 +1.219926413e+004
11492 +1.131295162e+004 +1.131295162e+004 +1.110307162e+004 +1.110307162e+004
11622 +8.214676937e+003 +8.214676937e+003 +8.004796937e+003 +8.004796937e+003
12372 +7.653461716e+003 +7.653461716e+003 +7.443581716e+003 +7.443581716e+003
12521 +6.975772122e+003 +6.975772122e+003 +6.765892122e+003 +6.765892122e+003
12624 +5.853423612e+003 +5.853423612e+003 +5.643543612e+003 +5.643543612e+003
13185 +5.477925688e+003 +5.477925688e+003 +5.268045688e+003 +5.268045688e+003
13479 +5.026786496e+003 +5.026786496e+003 +4.816906496e+003 +4.816906496e+003
13550 +4.851464216e+003 +4.851464216e+003 +4.641584216e+003 +4.641584216e+003
13593 +4.237483539e+003 +4.237483539e+003 +4.027603539e+003 +4.027603539e+003
13735 +3.991049871e+003 +3.991049871e+003 +3.781169871e+003 +3.781169871e+003
13907 +3.557506516e+003 +3.557506516e+003 +3.347626516e+003 +3.347626516e+003
14020 +3.481726820e+003 +3.481726820e+003 +3.271846820e+003 +3.271846820e+003
14338 +2.840507319e+003 +2.840507319e+003 +2.630627319e+003 +2.630627319e+003
14791 +2.745983958e+003 +2.745983958e+003 +2.536103958e+003 +2.536103958e+003
14889 +2.588423377e+003 +2.588423377e+003 +2.378543377e+003 +2.378543377e+003
14930 +2.445855626e+003 +2.445855626e+003 +2.235975626e+003 +2.235975626e+003
15054 +2.396402747e+003 +2.396402747e+003 +2.186522747e+003 +2.186522747e+003
15063 +2.293087573e+003 +2.293087573e+003 +2.083207573e+003 +2.083207573e+003
15073 +2.028936322e+003 +2.028936322e+003 +1.819056322e+003 +1.819056322e+003
15484 +1.946105221e+003 +1.946105221e+003 +1.736225221e+003 +1.736225221e+003
15712 +1.648948585e+003 +1.648948585e+003 +1.439068585e+003 +1.439068585e+003
16019 +1.532698875e+003 +1.532698875e+003 +1.322818875e+003 +1.322818875e+003
16110 +1.428929104e+003 +1.428929104e+003 +1.219049104e+003 +1.219049104e+003
16414 +1.345998224e+003 +1.345998224e+003 +1.136118224e+003 +1.136118224e+003
16464 +1.310111636e+003 +1.310111636e+003 +1.100231636e+003 +1.100231636e+003
16575 +1.282038083e+003 +1.282038083e+003 +1.072158083e+003 +1.072158083e+003
16606 +1.211582874e+003 +1.211582874e+003 +1.001702874e+003 +1.001702874e+003
16671 +1.150686878e+003 +1.150686878e+003 +9.408068783e+002 +9.408068783e+002
