% function evaluation | noise-free fitness - Fopt (1.238300000000e+002) | best noise-free fitness - Fopt | measured fitness | best measured fitness | x1 | x2...
1 +3.953784351e+001 +3.953784351e+001 +1.633678435e+002 +1.633678435e+002 +5.0328e+000 +1.5935e+000
27 +8.794281067e+000 +8.794281067e+000 +1.326242811e+002 +1.326242811e+002 +4.0899e+000 +8.0843e-001
4809 +8.709523038e+000 +8.709523038e+000 +1.325395230e+002 +1.325395230e+002 +4.0442e+000 +7.8121e-001
6782 +8.511112158e+000 +8.511112158e+000 +1.323411122e+002 +1.323411122e+002 +3.9299e+000 +7.0802e-001
7358 +8.314009793e+000 +8.314009793e+000 +1.321440098e+002 +1.321440098e+002 +3.8175e+000 +6.3319e-001
8528 +8.127120992e+000 +8.127120992e+000 +1.319571210e+002 +1.319571210e+002 +3.7113e+000 +5.6577e-001
9900 +7.932311093e+000 +7.932311093e+000 +1.317623111e+002 +1.317623111e+002 +3.5855e+000 +4.8271e-001
11610 +7.761752422e+000 +7.761752422e+000 +1.315917524e+002 +1.315917524e+002 +3.5039e+000 +4.3870e-001
12444 +7.585652425e+000 +7.585652425e+000 +1.314156524e+002 +1.314156524e+002 +3.4055e+000 +3.7688e-001
12646 +7.290882786e+000 +7.290882786e+000 +1.311208828e+002 +1.311208828e+002 +3.2291e+000 +2.7394e-001
13083 +7.244279209e+000 +7.244279209e+000 +1.310742792e+002 +1.310742792e+002 +3.2112e+000 +2.6073e-001
14402 +7.073033041e+000 +7.073033041e+000 +1.309030330e+002 +1.309030330e+002 +3.1164e+000 +2.0345e-001
14727 +6.901074872e+000 +6.901074872e+000 +1.307310749e+002 +1.307310749e+002 +3.0115e+000 +1.3603e-001
15526 +6.757966489e+000 +6.757966489e+000 +1.305879665e+002 +1.305879665e+002 +2.9410e+000 +9.9352e-002
16619 +6.602905771e+000 +6.602905771e+000 +1.304329058e+002 +1.304329058e+002 +2.8533e+000 +5.0658e-002
16932 +6.433654220e+000 +6.433654220e+000 +1.302636542e+002 +1.302636542e+002 +2.7592e+000 -2.6808e-003
17311 +6.299760138e+000 +6.299760138e+000 +1.301297601e+002 +1.301297601e+002 +2.6816e+000 -4.4547e-002
18092 +6.165019341e+000 +6.165019341e+000 +1.299950193e+002 +1.299950193e+002 +2.6110e+000 -8.8441e-002
18373 +6.020354561e+000 +6.020354561e+000 +1.298503546e+002 +1.298503546e+002 +2.5238e+000 -1.2992e-001
18978 +5.888077528e+000 +5.888077528e+000 +1.297180775e+002 +1.297180775e+002 +2.4592e+000 -1.6869e-001
19424 +5.746036252e+000 +5.746036252e+000 +1.295760363e+002 +1.295760363e+002 +2.3786e+000 -2.0916e-001
19679 +5.602341922e+000 +5.602341922e+000 +1.294323419e+002 +1.294323419e+002 +2.2651e+000 -2.8100e-001
19731 +5.492392643e+000 +5.492392643e+000 +1.293223926e+002 +1.293223926e+002 +2.2426e+000 -2.8309e-001
% function evaluation | noise-free fitness - Fopt (4.751000000000e+001) | best noise-free fitness - Fopt | measured fitness | best measured fitness | x1 | x2...
1 +1.150583813e+003 +1.150583813e+003 +1.198093813e+003 +1.198093813e+003 -3.9646e-001 -4.4470e+000
8 +3.906099434e+001 +3.906099434e+001 +8.657099434e+001 +8.657099434e+001 +9.1812e-001 -4.6669e-001
17 +8.128562836e+000 +8.128562836e+000 +5.563856284e+001 +5.563856284e+001 -3.2388e-001 -2.7406e+000
