% function evaluation | noise-free fitness - Fopt (-1.694000000000e+001) | best noise-free fitness - Fopt | measured fitness | best measured fitness | x1 | x2...
1 +1.490566094e+003 +1.490566094e+003 +1.473626094e+003 +1.473626094e+003
2 +8.932120822e+002 +8.932120822e+002 +8.762720822e+002 +8.762720822e+002
4 +4.369186346e+002 +4.369186346e+002 +4.199786346e+002 +4.199786346e+002
5 +4.093174461e+002 +4.093174461e+002 +3.923774461e+002 +3.923774461e+002
6 +1.924256306e+002 +1.924256306e+002 +1.754856306e+002 +1.754856306e+002
9 +1.374358005e+002 +1.374358005e+002 +1.204958005e+002 +1.204958005e+002
43 +1.246769598e+002 +1.246769598e+002 +1.077369598e+002 +1.077369598e+002
82 +1.186512168e+002 +1.186512168e+002 +1.017112168e+002 +1.017112168e+002
121 +5.507528319e+001 +5.507528319e+001 +3.813528319e+001 +3.813528319e+001
448 +3.904924076e+001 +3.904924076e+001 +2.210924076e+001 +2.210924076e+001
476 +3.179325025e+001 +3.179325025e+001 +1.485325025e+001 +1.485325025e+001
780 +3.101413907e+001 +3.101413907e+001 +1.407413907e+001 +1.407413907e+001
812 +1.795316811e+001 +1.795316811e+001 +1.013168109e+000 +1.013168109e+000
1483 +1.395579884e+001 +1.395579884e+001 -2.984201157e+000 -2.984201157e+000
1609 +1.359093110e+001 +1.359093110e+001 -3.349068898e+000 -3.349068898e+000
1726 +1.322446106e+001 +1.322446106e+001 -3.715538941e+000 -3.715538941e+000
2044 +1.149634385e+001 +1.149634385e+001 -5.443656147e+000 -5.443656147e+000
2809 +1.121682659e+001 +1.121682659e+001 -5.723173412e+000 -5.723173412e+000
3049 +1.046211715e+001 +1.046211715e+001 -6.477882848e+000 -6.477882848e+000
3124 +9.922481879e+000 +9.922481879e+000 -7.017518121e+000 -7.017518121e+000
3412 +9.073348221e+000 +9.073348221e+000 -7.866651779e+000 -7.866651779e+000
4046 +8.463664007e+000 +8.463664007e+000 -8.476335993e+000 -8.476335993e+000
4239 +8.277714731e+000 +8.277714731e+000 -8.662285269e+000 -8.662285269e+000
