% function evaluation | noise-free fitness - Fopt (-2.098800000000e+002) | best noise-free fitness - Fopt | measured fitness | best measured fitness | x1 | x2...
1 +4.513156005e+007 +4.513156005e+007 +4.513135017e+007 +4.513135017e+007
4 +1.820969471e+007 +1.820969471e+007 +1.820948483e+007 +1.820948483e+007
134 +1.429671414e+007 +1.429671414e+007 +1.429650426e+007 +1.429650426e+007
206 +1.371592632e+007 +1.371592632e+007 +1.371571644e+007 +1.371571644e+007
236 +1.208526125e+007 +1.208526125e+007 +1.208505137e+007 +1.208505137e+007
261 +8.894795501e+006 +8.894795501e+006 +8.894585621e+006 +8.894585621e+006
432 +6.365230340e+006 +6.365230340e+006 +6.365020460e+006 +6.365020460e+006
618 +5.552681648e+006 +5.552681648e+006 +5.552471768e+006 +5.552471768e+006
1086 +5.162889710e+006 +5.162889710e+006 +5.162679830e+006 +5.162679830e+006
1494 +2.889097735e+006 +2.889097735e+006 +2.888887855e+006 +2.888887855e+006
1740 +2.822161355e+006 +2.822161355e+006 +2.821951475e+006 +2.821951475e+006
1818 +2.453540123e+006 +2.453540123e+006 +2.453330243e+006 +2.453330243e+006
1871 +2.377392687e+006 +2.377392687e+006 +2.377182807e+006 +2.377182807e+006
2056 +1.583641072e+006 +1.583641072e+006 +1.583431192e+006 +1.583431192e+006
2951 +1.512867180e+006 +1.512867180e+006 +1.512657300e+006 +1.512657300e+006
3263 +7.434643663e+005 +7.434643663e+005 +7.432544863e+005 +7.432544863e+005
4104 +5.961924618e+005 +5.961924618e+005 +5.959825818e+005 +5.959825818e+005
4515 +5.667294746e+005 +5.667294746e+005 +5.665195946e+005 +5.665195946e+005
4680 +4.212999565e+005 +4.212999565e+005 +4.210900765e+005 +4.210900765e+005
5287 +4.050330602e+005 +4.050330602e+005 +4.048231802e+005 +4.048231802e+005
5401 +3.864856741e+005 +3.864856741e+005 +3.862757941e+005 +3.862757941e+005
5428 +3.253014749e+005 +3.253014749e+005 +3.250915949e+005 +3.250915949e+005
5837 +2.972128101e+005 +2.972128101e+005 +2.970029301e+005 +2.970029301e+005
6008 +2.631577718e+005 +2.631577718e+005 +2.629478918e+005 +2.629478918e+005
6024 +2.313540957e+005 +2.313540957e+005 +2.311442157e+005 +2.311442157e+005
6286 +1.642371799e+005 +1.642371799e+005 +1.640272999e+005 +1.640272999e+005
6774 +1.621239553e+005 +1.621239553e+005 +1.619140753e+005 +1.619140753e+005
6777 +1.394209574e+005 +1.394209574e+005 +1.392110774e+005 +1.392110774e+005
6923 +1.371091351e+005 +1.371091351e+005 +1.368992551e+005 +1.368992551e+005
7211 +1.265113386e+005 +1.265113386e+005 +1.263014586e+005 +1.263014586e+005
7414 +9.528949323e+004 +9.528949323e+004 +9.507961323e+004 +9.507961323e+004
7487 +8.340860029e+004 +8.340860029e+004 +8.319872029e+004 +8.319872029e+004
7872 +5.340090410e+004 +5.340090410e+004 +5.319102410e+004 +5.319102410e+004
8117 +4.600647850e+004 +4.600647850e+004 +4.579659850e+004 +4.579659850e+004
8687 +4.226420849e+004 +4.226420849e+004 +4.205432849e+004 +4.205432849e+004
9023 +2.495552183e+004 +2.495552183e+004 +2.474564183e+004 +2.474564183e+004
10054 +2.365923122e+004 +2.365923122e+004 +2.344935122e+004 +2.344935122e+004
10235 +2.126204147e+004 +2.126204147e+004 +2.105216147e+004 +2.105216147e+004
10359 +2.016474830e+004 +2.016474830e+004 +1.995486830e+004 +1.995486830e+004
10627 +1.674864324e+004 +1.674864324e+004 +1.653876324e+004 +1.653876324e+004
10774 +1.627048233e+004 +1.627048233e+004 +1.606060233e+004 +1.606060233e+004
10853 +1.596373185e+004 +1.596373185e+004 +1.575385185e+004 +1.575385185e+004
10958 +1.533373619e+004 +1.533373619e+004 +1.512385619e+004 +1.512385619e+004
11010 +1.508592485e+004 +1.508592485e+004 +1.487604485e+004 +1.487604485e+004
11137 +1.284533315e+004 +1.284533315e+004 +1.263545315e+004 +1.263545315e+004
11384 +1.246101276e+004 +1.246101276e+004 +1.225113276e+004 +1.225113276e+004
11426 +1.161154505e+004 +1.161154505e+004 +1.140166505e+004 +1.140166505e+004
