% function evaluation | noise-free fitness - Fopt (1.491500000000e+002) | best noise-free fitness - Fopt | measured fitness | best measured fitness | x1 | x2...
1 +1.593272892e+004 +1.593272892e+004 +1.608187892e+004 +1.608187892e+004 -1.6923e+000 +1.9641e+000 -2.1342e+000
19 +3.692770307e+003 +3.692770307e+003 +3.841920307e+003 +3.841920307e+003 -4.3535e-001 +8.6310e-001 -1.7775e+000
26 +5.881301086e+002 +5.881301086e+002 +7.372801086e+002 +7.372801086e+002 -1.3272e+000 +1.6465e-001 -5.5357e-001
37 +1.259643870e+001 +1.259643870e+001 +1.617464387e+002 +1.617464387e+002 -8.8635e-001 -1.3970e+000 -1.3050e+000
155 +7.470693928e+000 +7.470693928e+000 +1.566206939e+002 +1.566206939e+002 -8.4053e-001 -1.4115e+000 -7.5512e-001
173 +6.454010270e+000 +6.454010270e+000 +1.556040103e+002 +1.556040103e+002 -8.8466e-001 -1.2682e+000 -7.6003e-001
175 +4.889712058e+000 +4.889712058e+000 +1.540397121e+002 +1.540397121e+002 -1.2915e+000 -1.4084e+000 -8.6055e-001
200 +3.310483924e+000 +3.310483924e+000 +1.524604839e+002 +1.524604839e+002 -7.5902e-001 -1.1665e+000 -8.4836e-001
215 +2.741092004e+000 +2.741092004e+000 +1.518910920e+002 +1.518910920e+002 -7.6850e-001 -1.1623e+000 -9.2742e-001
228 +2.164737049e+000 +2.164737049e+000 +1.513147370e+002 +1.513147370e+002 -7.0498e-001 -1.1804e+000 -1.0238e+000
232 +1.614441406e+000 +1.614441406e+000 +1.507644414e+002 +1.507644414e+002 -5.6807e-001 -1.1018e+000 -9.9304e-001
261 +1.395204253e+000 +1.395204253e+000 +1.505452043e+002 +1.505452043e+002 -5.8262e-001 -1.1785e+000 -1.0045e+000
264 +1.033040136e+000 +1.033040136e+000 +1.501830401e+002 +1.501830401e+002 -6.1339e-001 -1.1957e+000 -9.4719e-001
288 +1.001149376e+000 +1.001149376e+000 +1.501511494e+002 +1.501511494e+002 -6.1692e-001 -1.1752e+000 -9.6186e-001
320 +9.790255703e-001 +9.790255703e-001 +1.501290256e+002 +1.501290256e+002 -6.1968e-001 -1.1827e+000 -9.4232e-001
344 +9.701136387e-001 +9.701136387e-001 +1.501201136e+002 +1.501201136e+002 -6.1921e-001 -1.1777e+000 -9.4409e-001
348 +9.239763607e-001 +9.239763607e-001 +1.500739764e+002 +1.500739764e+002 -5.8703e-001 -1.1622e+000 -9.4321e-001
362 +9.048914062e-001 +9.048914062e-001 +1.500548914e+002 +1.500548914e+002 -5.8109e-001 -1.1557e+000 -9.3981e-001
392 +8.901359054e-001 +8.901359054e-001 +1.500401359e+002 +1.500401359e+002 -5.7346e-001 -1.1501e+000 -9.3580e-001
519 +8.695747156e-001 +8.695747156e-001 +1.500195747e+002 +1.500195747e+002 -5.7833e-001 -1.1361e+000 -9.3269e-001
579 +8.466670934e-001 +8.466670934e-001 +1.499966671e+002 +1.499966671e+002 -5.6974e-001 -1.1234e+000 -9.2374e-001
646 +8.268632826e-001 +8.268632826e-001 +1.499768633e+002 +1.499768633e+002 -5.5808e-001 -1.1273e+000 -9.2325e-001
661 +8.057995158e-001 +8.057995158e-001 +1.499557995e+002 +1.499557995e+002 -5.4971e-001 -1.1160e+000 -9.2355e-001
765 +7.937473264e-001 +7.937473264e-001 +1.499437473e+002 +1.499437473e+002 -5.3306e-001 -1.1075e+000 -9.2333e-001
843 +7.719187411e-001 +7.719187411e-001 +1.499219187e+002 +1.499219187e+002 -5.2485e-001 -1.0941e+000 -9.2039e-001
875 +7.286256264e-001 +7.286256264e-001 +1.498786256e+002 +1.498786256e+002 -5.2025e-001 -1.0760e+000 -9.0263e-001
902 +7.213748638e-001 +7.213748638e-001 +1.498713749e+002 +1.498713749e+002 -5.1846e-001 -1.0825e+000 -8.9611e-001
933 +7.054758217e-001 +7.054758217e-001 +1.498554758e+002 +1.498554758e+002 -5.1052e-001 -1.0757e+000 -8.9685e-001
995 +6.885374974e-001 +6.885374974e-001 +1.498385375e+002 +1.498385375e+002 -5.0592e-001 -1.0634e+000 -8.9125e-001
1056 +6.734176727e-001 +6.734176727e-001 +1.498234177e+002 +1.498234177e+002 -4.9410e-001 -1.0615e+000 -8.8273e-001
