% function evaluation | noise-free fitness - Fopt (1.491500000000e+002) | best noise-free fitness - Fopt | measured fitness | best measured fitness | x1 | x2...
1 +1.240682947e+001 +1.240682947e+001 +1.615568295e+002 +1.615568295e+002 -3.3762e+000 +3.8987e+000
24 +1.062594703e+001 +1.062594703e+001 +1.597759470e+002 +1.597759470e+002 -3.1741e+000 +3.2137e+000
57 +1.019245739e+001 +1.019245739e+001 +1.593424574e+002 +1.593424574e+002 -3.2375e+000 +3.4171e+000
91 +9.929706813e+000 +9.929706813e+000 +1.590797068e+002 +1.590797068e+002 -3.1905e+000 +3.2204e+000
813 +9.761276582e+000 +9.761276582e+000 +1.589112766e+002 +1.589112766e+002 -3.1781e+000 +3.1453e+000
1388 +9.548604112e+000 +9.548604112e+000 +1.586986041e+002 +1.586986041e+002 -3.1426e+000 +2.9992e+000
1542 +9.314777568e+000 +9.314777568e+000 +1.584647776e+002 +1.584647776e+002 -3.1050e+000 +2.8425e+000
% function evaluation | noise-free fitness - Fopt (-1.000000000000e+003) | best noise-free fitness - Fopt | measured fitness | best measured fitness | x1 | x2...
1 +1.100779309e+001 +1.100779309e+001 -9.889922069e+002 -9.889922069e+002 -2.2164e+000 +2.5135e+000
81 +2.157273865e+000 +2.157273865e+000 -9.978427261e+002 -9.978427261e+002 -2.3218e+000 +2.3693e+000
90 +1.108599233e+000 +1.108599233e+000 -9.988914008e+002 -9.988914008e+002 -2.1694e+000 +2.9146e+000
102 +4.430789920e-001 +4.430789920e-001 -9.995569210e+002 -9.995569210e+002 -2.1831e+000 +2.9464e+000
111 +3.896362491e-001 +3.896362491e-001 -9.996103638e+002 -9.996103638e+002 -2.2345e+000 +2.7692e+000
127 +3.761230755e-001 +3.761230755e-001 -9.996238769e+002 -9.996238769e+002 -2.2442e+000 +2.7601e+000
128 +3.573176656e-001 +3.573176656e-001 -9.996426823e+002 -9.996426823e+002 -2.2509e+000 +2.7259e+000
181 +3.095887497e-001 +3.095887497e-001 -9.996904113e+002 -9.996904113e+002 -2.2918e+000 +2.5983e+000
218 +3.090038012e-001 +3.090038012e-001 -9.996909962e+002 -9.996909962e+002 -2.2924e+000 +2.5981e+000
320 +3.001998267e-001 +3.001998267e-001 -9.996998002e+002 -9.996998002e+002 -2.3003e+000 +2.5728e+000
582 +2.948821986e-001 +2.948821986e-001 -9.997051178e+002 -9.997051178e+002 -2.3053e+000 +2.5561e+000
613 +2.795272301e-001 +2.795272301e-001 -9.997204728e+002 -9.997204728e+002 -2.3195e+000 +2.5140e+000
721 +2.734019744e-001 +2.734019744e-001 -9.997265980e+002 -9.997265980e+002 -2.3253e+000 +2.4956e+000
803 +2.683901040e-001 +2.683901040e-001 -9.997316099e+002 -9.997316099e+002 -2.3303e+000 +2.4819e+000
1035 +2.628656344e-001 +2.628656344e-001 -9.997371344e+002 -9.997371344e+002 -2.3375e+000 +2.4633e+000
1167 +2.569698246e-001 +2.569698246e-001 -9.997430302e+002 -9.997430302e+002 -2.3413e+000 +2.4472e+000
% function evaluation | noise-free fitness - Fopt (9.862000000000e+001) | best noise-free fitness - Fopt | measured fitness | best measured fitness | x1 | x2...
1 +4.081380113e+003 +4.081380113e+003 +4.180000113e+003 +4.180000113e+003 +9.7373e-001 -8.1144e-001
3 +6.378041116e+001 +6.378041116e+001 +1.624004112e+002 +1.624004112e+002 -3.2382e+000 -8.5502e-001
14 +1.467660590e+001 +1.467660590e+001 +1.132966059e+002 +1.132966059e+002 -2.6355e+000 -1.7950e+000
26 +2.742123407e+000 +2.742123407e+000 +1.013621234e+002 +1.013621234e+002 -2.3550e+000 -1.7872e+000
49 +2.396542210e+000 +2.396542210e+000 +1.010165422e+002 +1.010165422e+002 -1.7738e+000 -2.0261e+000
59 +1.119652314e+000 +1.119652314e+000 +9.973965231e+001 +9.973965231e+001 -1.7120e+000 -2.0846e+000
72 +9.552384392e-001 +9.552384392e-001 +9.957523844e+001 +9.957523844e+001 -1.7573e+000 -2.1234e+000
73 +9.315858649e-001 +9.315858649e-001 +9.955158586e+001 +9.955158586e+001 -1.7702e+000 -2.1446e+000
79 +8.561956768e-001 +8.561956768e-001 +9.947619568e+001 +9.947619568e+001 -1.7253e+000 -2.1316e+000
93 +5.814858698e-001 +5.814858698e-001 +9.920148587e+001 +9.920148587e+001 -1.5314e+000 -2.0496e+000
146 +5.749600023e-001 +5.749600023e-001 +9.919496000e+001 +9.919496000e+001 -1.5605e+000 -2.0812e+000
