% function evaluation | noise-free fitness - Fopt (-2.098800000000e+002) | best noise-free fitness - Fopt | measured fitness | best measured fitness | x1 | x2...
1 +2.098557264e+006 +2.098557264e+006 +2.098347384e+006 +2.098347384e+006 -5.3966e-001 +2.6501e+000 -5.3579e+000 -2.3026e+000 +6.7660e-001
3 +1.541851082e+006 +1.541851082e+006 +1.541641202e+006 +1.541641202e+006 -2.5195e+000 +8.1239e+000 -3.5552e+000 -3.6271e+000 +1.0396e+000
8 +2.081345473e+005 +2.081345473e+005 +2.079246673e+005 +2.079246673e+005 -4.7415e+000 +8.5993e+000 -1.2396e+000 -3.7489e-002 +1.8748e+000
78 +1.378195420e+005 +1.378195420e+005 +1.376096620e+005 +1.376096620e+005 +7.3969e-001 +2.7993e+000 +2.0810e+000 +3.3285e-001 +1.7566e+000
119 +1.301940446e+005 +1.301940446e+005 +1.299841646e+005 +1.299841646e+005 -1.3768e+000 +1.9168e+000 +2.0220e+000 +5.4250e-001 +1.8871e+000
169 +1.266880613e+005 +1.266880613e+005 +1.264781813e+005 +1.264781813e+005 -7.8654e+000 -4.1005e+000 +5.1814e+000 +5.3506e-001 +1.8722e+000
187 +1.182250321e+005 +1.182250321e+005 +1.180151521e+005 +1.180151521e+005 +3.7423e+000 +6.0824e+000 +5.8726e+000 +6.6158e-001 +1.8665e+000
196 +8.073230053e+004 +8.073230053e+004 +8.052242053e+004 +8.052242053e+004 +1.5236e+000 +2.3147e+000 +6.5364e+000 +1.0115e+000 +1.8081e+000
200 +5.843900676e+004 +5.843900676e+004 +5.822912676e+004 +5.822912676e+004 +9.0497e+000 -9.6397e-001 -2.3644e+000 +1.4995e+000 +1.7160e+000
232 +4.421722307e+004 +4.421722307e+004 +4.400734307e+004 +4.400734307e+004 +6.4280e+000 +4.1774e+000 -2.4825e+000 +1.7833e+000 +1.7554e+000
246 +3.329916248e+004 +3.329916248e+004 +3.308928248e+004 +3.308928248e+004 -1.1955e+000 -2.4412e+001 +1.5454e+000 +1.7970e+000 +1.7381e+000
265 +1.736816841e+004 +1.736816841e+004 +1.715828841e+004 +1.715828841e+004 -2.6811e+000 -1.5289e+000 +3.3892e+000 +1.6536e+000 +1.7306e+000
