% function evaluation | noise-free fitness - Fopt (7.627000000000e+001) | best noise-free fitness - Fopt | measured fitness | best measured fitness | x1 | x2...
1 +2.453533604e+007 +2.453533604e+007 +2.453541231e+007 +2.453541231e+007 +1.6850e+000 +1.2744e+000
2 +2.231883408e+007 +2.231883408e+007 +2.231891035e+007 +2.231891035e+007 +1.7632e+000 +9.8179e-001
6 +1.863202769e+007 +1.863202769e+007 +1.863210396e+007 +1.863210396e+007 +1.6662e+000 +5.4507e-001
17 +1.768379723e+007 +1.768379723e+007 +1.768387350e+007 +1.768387350e+007 +1.7554e+000 +4.0063e-001
26 +1.619053874e+007 +1.619053874e+007 +1.619061501e+007 +1.619061501e+007 +1.8425e+000 +1.9456e-001
28 +1.057437009e+007 +1.057437009e+007 +1.057444636e+007 +1.057444636e+007 -1.2616e+000 +4.6170e-001
35 +9.479351375e+006 +9.479351375e+006 +9.479427645e+006 +9.479427645e+006 +4.0995e-001 -2.6020e-001
37 +5.344075878e+006 +5.344075878e+006 +5.344152148e+006 +5.344152148e+006 -2.5955e+000 -3.1341e-001
39 +5.053922199e+006 +5.053922199e+006 +5.053998469e+006 +5.053998469e+006 -5.5391e+000 +5.7215e-001
41 +5.816002244e+005 +5.816002244e+005 +5.816764944e+005 +5.816764944e+005 -6.9170e+000 -3.7873e-001
50 +3.925891189e+005 +3.925891189e+005 +3.926653889e+005 +3.926653889e+005 -4.8811e+000 -1.2972e+000
59 +3.195186983e+005 +3.195186983e+005 +3.195949683e+005 +3.195949683e+005 -5.8517e+000 -1.0332e+000
62 +2.136733804e+004 +2.136733804e+004 +2.144360804e+004 +2.144360804e+004 -7.3399e+000 -1.2705e+000
71 +4.224607249e+003 +4.224607249e+003 +4.300877249e+003 +4.300877249e+003 -6.8572e+000 -1.3527e+000
72 +2.785719276e+003 +2.785719276e+003 +2.861989276e+003 +2.861989276e+003 -8.4478e+000 -8.2909e-001
89 +1.044051998e+003 +1.044051998e+003 +1.120321998e+003 +1.120321998e+003 -7.7233e+000 -9.6832e-001
115 +2.030609421e+002 +2.030609421e+002 +2.793309421e+002 +2.793309421e+002 -1.3163e+001 +7.1396e-001
206 +1.871718853e+002 +1.871718853e+002 +2.634418853e+002 +2.634418853e+002 -1.2626e+001 +5.4370e-001
9230 +1.862077042e+002 +1.862077042e+002 +2.624777042e+002 +2.624777042e+002 -1.2759e+001 +5.8841e-001
23513 +1.819670147e+002 +1.819670147e+002 +2.582370147e+002 +2.582370147e+002 -1.2636e+001 +5.4924e-001
39051 +1.778275014e+002 +1.778275014e+002 +2.540975014e+002 +2.540975014e+002 -1.2515e+001 +5.1126e-001
54651 +1.737396098e+002 +1.737396098e+002 +2.500096098e+002 +2.500096098e+002 -1.2397e+001 +4.7360e-001
69060 +1.698083271e+002 +1.698083271e+002 +2.460783271e+002 +2.460783271e+002 -1.2284e+001 +4.3787e-001
83629 +1.659575797e+002 +1.659575797e+002 +2.422275797e+002 +2.422275797e+002 -1.2173e+001 +4.0290e-001
95336 +1.621781675e+002 +1.621781675e+002 +2.384481675e+002 +2.384481675e+002 -1.2064e+001 +3.6856e-001
110854 +1.584806142e+002 +1.584806142e+002 +2.347506142e+002 +2.347506142e+002 -1.1958e+001 +3.3497e-001
124267 +1.548802236e+002 +1.548802236e+002 +2.311502236e+002 +2.311502236e+002 -1.1854e+001 +3.0207e-001
138256 +1.513427331e+002 +1.513427331e+002 +2.276127331e+002 +2.276127331e+002 -1.1752e+001 +2.6996e-001
153782 +1.479076964e+002 +1.479076964e+002 +2.241776964e+002 +2.241776964e+002 -1.1653e+001 +2.3854e-001
164051 +1.445314710e+002 +1.445314710e+002 +2.208014710e+002 +2.208014710e+002 -1.1554e+001 +2.0735e-001
174856 +1.412438138e+002 +1.412438138e+002 +2.175138138e+002 +2.175138138e+002 -1.1457e+001 +1.7627e-001
181972 +1.380286034e+002 +1.380286034e+002 +2.142986034e+002 +2.142986034e+002 -1.1366e+001 +1.4754e-001
190541 +1.348912512e+002 +1.348912512e+002 +2.111612512e+002 +2.111612512e+002 -1.1273e+001 +1.1842e-001
200352 +1.318183121e+002 +1.318183121e+002 +2.080883121e+002 +2.080883121e+002 -1.1183e+001 +8.9653e-002
211685 +1.288138246e+002 +1.288138246e+002 +2.050838246e+002 +2.050838246e+002 -1.1093e+001 +6.1392e-002
220950 +1.258883163e+002 +1.258883163e+002 +2.021583163e+002 +2.021583163e+002 -1.1005e+001 +3.3629e-002
234125 +1.230248807e+002 +1.230248807e+002 +1.992948807e+002 +1.992948807e+002 -1.0919e+001 +6.2430e-003
243535 +1.202248724e+002 +1.202248724e+002 +1.964948724e+002 +1.964948724e+002 -1.0833e+001 -2.0772e-002
257117 +1.174866787e+002 +1.174866787e+002 +1.937566787e+002 +1.937566787e+002 -1.0749e+001 -4.7464e-002
268667 +1.148080207e+002 +1.148080207e+002 +1.910780207e+002 +1.910780207e+002 -1.0666e+001 -7.3760e-002
278336 +1.121998320e+002 +1.121998320e+002 +1.884698320e+002 +1.884698320e+002 -1.0584e+001 -9.9679e-002
286571 +1.096115940e+002 +1.096115940e+002 +1.858815940e+002 +1.858815940e+002 -1.0502e+001 -1.2566e-001
299403 +1.071474877e+002 +1.071474877e+002 +1.834174877e+002 +1.834174877e+002 -1.0422e+001 -1.5085e-001
310417 +1.047035229e+002 +1.047035229e+002 +1.809735229e+002 +1.809735229e+002 -1.0343e+001 -1.7579e-001
318734 +1.023047693e+002 +1.023047693e+002 +1.785747693e+002 +1.785747693e+002 -1.0264e+001 -2.0083e-001
328804 +9.999768784e+001 +9.999768784e+001 +1.762676878e+002 +1.762676878e+002 -1.0187e+001 -2.2506e-001
337572 +9.772310038e+001 +9.772310038e+001 +1.739931004e+002 +1.739931004e+002 -1.0110e+001 -2.4935e-001
347090 +9.546608139e+001 +9.546608139e+001 +1.717360814e+002 +1.717360814e+002 -1.0031e+001 -2.7420e-001
357476 +9.332224340e+001 +9.332224340e+001 +1.695922434e+002 +1.695922434e+002 -9.9589e+000 -2.9736e-001
369361 +9.120012473e+001 +9.120012473e+001 +1.674701247e+002 +1.674701247e+002 -9.8841e+000 -3.2101e-001
377865 +8.908985834e+001 +8.908985834e+001 +1.653598583e+002 +1.653598583e+002 -9.8086e+000 -3.4489e-001
390819 +8.709316222e+001 +8.709316222e+001 +1.633631622e+002 +1.633631622e+002 -9.7360e+000 -3.6784e-001
401675 +8.509348376e+001 +8.509348376e+001 +1.613634838e+002 +1.613634838e+002 -9.6613e+000 -3.9132e-001
411504 +8.317247579e+001 +8.317247579e+001 +1.594424758e+002 +1.594424758e+002 -9.5898e+000 -4.1416e-001
422288 +8.128227801e+001 +8.128227801e+001 +1.575522780e+002 +1.575522780e+002 -9.5178e+000 -4.3690e-001
434074 +7.943265013e+001 +7.943265013e+001 +1.557026501e+002 +1.557026501e+002 -9.4459e+000 -4.5959e-001
446325 +7.762322022e+001 +7.762322022e+001 +1.538932202e+002 +1.538932202e+002 -9.3743e+000 -4.8226e-001
460645 +7.585523630e+001 +7.585523630e+001 +1.521252363e+002 +1.521252363e+002 -9.3031e+000 -5.0476e-001
474796 +7.413003546e+001 +7.413003546e+001 +1.504000355e+002 +1.504000355e+002 -9.2323e+000 -5.2715e-001
480275 +7.244357706e+001 +7.244357706e+001 +1.487135771e+002 +1.487135771e+002 -9.1617e+000 -5.4949e-001
