% function evaluation | noise-free fitness - Fopt (4.078000000000e+001) | best noise-free fitness - Fopt | measured fitness | best measured fitness | x1 | x2...
1 +2.847806135e+001 +2.847806135e+001 +6.925806135e+001 +6.925806135e+001 -1.8317e+000 -1.4432e-002
2 +8.020666336e+000 +8.020666336e+000 +4.880066634e+001 +4.880066634e+001 -2.3365e+000 -1.0842e-001
5 +4.081802265e-001 +4.081802265e-001 +4.118818023e+001 +4.118818023e+001 -1.5947e+000 -1.0923e+000
28 +4.084073368e-002 +4.084073368e-002 +4.082084073e+001 +4.082084073e+001 -2.9474e+000 -2.0281e+000
32 +3.229698345e-003 +3.229698345e-003 +4.078322970e+001 +4.078322970e+001 -2.6481e+000 -1.8220e+000
41 +2.135554456e-004 +2.135554456e-004 +4.078021356e+001 +4.078021356e+001 -2.6558e+000 -1.9010e+000
50 +1.658696916e-004 +1.658696916e-004 +4.078016587e+001 +4.078016587e+001 -2.5667e+000 -1.8620e+000
81 +2.578725519e-005 +2.578725519e-005 +4.078002579e+001 +4.078002579e+001 -2.5734e+000 -1.8488e+000
91 +1.848861442e-005 +1.848861442e-005 +4.078001849e+001 +4.078001849e+001 -2.5444e+000 -1.7902e+000
97 +6.358299004e-006 +6.358299004e-006 +4.078000636e+001 +4.078000636e+001 -2.5706e+000 -1.8339e+000
103 +3.119856572e-006 +3.119856572e-006 +4.078000312e+001 +4.078000312e+001 -2.4650e+000 -1.7494e+000
104 +1.676636380e-006 +1.676636380e-006 +4.078000168e+001 +4.078000168e+001 -2.5247e+000 -1.8071e+000
114 +3.604450853e-007 +3.604450853e-007 +4.078000036e+001 +4.078000036e+001 -2.4954e+000 -1.7788e+000
148 +9.404732992e-008 +9.404732992e-008 +4.078000009e+001 +4.078000009e+001 -2.4985e+000 -1.7787e+000
150 +3.549173044e-008 +3.549173044e-008 +4.078000004e+001 +4.078000004e+001 -2.5006e+000 -1.7785e+000
155 +4.042682633e-009 +4.042682633e-009 +4.078000000e+001 +4.078000000e+001 -2.5084e+000 -1.7805e+000
1241 +0.000000000e+000 +0.000000000e+000 +4.078000000e+001 +4.078000000e+001 -2.5147e+000 -1.7873e+000
% function evaluation | noise-free fitness - Fopt (-1.600000000000e+000) | best noise-free fitness - Fopt | measured fitness | best measured fitness | x1 | x2...
1 +8.777313078e+000 +8.777313078e+000 +7.177313078e+000 +7.177313078e+000 +1.1268e-001 -3.4459e+000
3 +2.931087417e+000 +2.931087417e+000 +1.331087417e+000 +1.331087417e+000 -2.7645e-002 -2.7845e+000
16 +1.270278271e+000 +1.270278271e+000 -3.297217290e-001 -3.297217290e-001 +4.9389e-001 -2.2297e+000
