% function evaluation | noise-free fitness - Fopt (1.238300000000e+002) | best noise-free fitness - Fopt | measured fitness | best measured fitness | x1 | x2...
1 +1.451952723e+003 +1.451952723e+003 +1.575782723e+003 +1.575782723e+003 +2.4870e+000 +3.2822e+000
2 +6.270676217e+002 +6.270676217e+002 +7.508976217e+002 +7.508976217e+002 +1.7541e+000 +2.8392e+000
5 +2.988658603e+001 +2.988658603e+001 +1.537165860e+002 +1.537165860e+002 +1.5023e+000 +3.7576e+000
6 +3.026958409e+000 +3.026958409e+000 +1.268569584e+002 +1.268569584e+002 +1.0499e+000 +3.1087e+000
14 +1.073403492e+000 +1.073403492e+000 +1.249034035e+002 +1.249034035e+002 +1.1782e+000 +3.4134e+000
22 +9.520727212e-001 +9.520727212e-001 +1.247820727e+002 +1.247820727e+002 +1.1897e+000 +3.4643e+000
23 +9.136230542e-001 +9.136230542e-001 +1.247436231e+002 +1.247436231e+002 +1.1586e+000 +3.4052e+000
33 +9.087422954e-001 +9.087422954e-001 +1.247387423e+002 +1.247387423e+002 +1.1721e+000 +3.4213e+000
65 +8.877301781e-001 +8.877301781e-001 +1.247177302e+002 +1.247177302e+002 +1.1476e+000 +3.3736e+000
676 +8.709293012e-001 +8.709293012e-001 +1.247009293e+002 +1.247009293e+002 +1.1353e+000 +3.3545e+000
1366 +8.509355816e-001 +8.509355816e-001 +1.246809356e+002 +1.246809356e+002 +1.1150e+000 +3.3167e+000
3026 +8.316496623e-001 +8.316496623e-001 +1.246616497e+002 +1.246616497e+002 +1.0889e+000 +3.2713e+000
3503 +8.124819602e-001 +8.124819602e-001 +1.246424820e+002 +1.246424820e+002 +1.0759e+000 +3.2416e+000
4590 +7.940982099e-001 +7.940982099e-001 +1.246240982e+002 +1.246240982e+002 +1.0571e+000 +3.2075e+000
6263 +7.762449811e-001 +7.762449811e-001 +1.246062450e+002 +1.246062450e+002 +1.0389e+000 +3.1727e+000
7516 +7.581402807e-001 +7.581402807e-001 +1.245881403e+002 +1.245881403e+002 +1.0199e+000 +3.1344e+000
8371 +7.410411762e-001 +7.410411762e-001 +1.245710412e+002 +1.245710412e+002 +1.0025e+000 +3.1033e+000
9607 +7.129715671e-001 +7.129715671e-001 +1.245429716e+002 +1.245429716e+002 +9.7307e-001 +3.0470e+000
9617 +6.998906842e-001 +6.998906842e-001 +1.245298907e+002 +1.245298907e+002 +9.5980e-001 +3.0192e+000
10209 +6.915228779e-001 +6.915228779e-001 +1.245215229e+002 +1.245215229e+002 +9.5126e-001 +3.0037e+000
11086 +6.759530688e-001 +6.759530688e-001 +1.245059531e+002 +1.245059531e+002 +9.3462e-001 +2.9722e+000
11716 +6.601704504e-001 +6.601704504e-001 +1.244901705e+002 +1.244901705e+002 +9.1809e-001 +2.9382e+000
11818 +6.366789711e-001 +6.366789711e-001 +1.244666790e+002 +1.244666790e+002 +8.8833e-001 +2.8848e+000
12848 +6.307083420e-001 +6.307083420e-001 +1.244607083e+002 +1.244607083e+002 +8.8701e-001 +2.8786e+000
13625 +6.162404728e-001 +6.162404728e-001 +1.244462405e+002 +1.244462405e+002 +8.7163e-001 +2.8480e+000
14919 +6.021021612e-001 +6.021021612e-001 +1.244321022e+002 +1.244321022e+002 +8.5636e-001 +2.8172e+000
15747 +5.885035813e-001 +5.885035813e-001 +1.244185036e+002 +1.244185036e+002 +8.4184e-001 +2.7892e+000
17327 +5.754135518e-001 +5.754135518e-001 +1.244054136e+002 +1.244054136e+002 +8.2769e-001 +2.7608e+000
18261 +5.621029306e-001 +5.621029306e-001 +1.243921029e+002 +1.243921029e+002 +8.1321e-001 +2.7325e+000
19186 +5.481499062e-001 +5.481499062e-001 +1.243781499e+002 +1.243781499e+002 +7.9736e-001 +2.6989e+000
19815 +5.369768404e-001 +5.369768404e-001 +1.243669768e+002 +1.243669768e+002 +7.8573e-001 +2.6776e+000
19951 +5.222453099e-001 +5.222453099e-001 +1.243522453e+002 +1.243522453e+002 +7.6515e-001 +2.6397e+000
20362 +5.128053079e-001 +5.128053079e-001 +1.243428053e+002 +1.243428053e+002 +7.5915e-001 +2.6237e+000
21280 +5.009857653e-001 +5.009857653e-001 +1.243309858e+002 +1.243309858e+002 +7.4589e-001 +2.5974e+000
22318 +4.894047304e-001 +4.894047304e-001 +1.243194047e+002 +1.243194047e+002 +7.3296e-001 +2.5696e+000
23282 +4.786095073e-001 +4.786095073e-001 +1.243086095e+002 +1.243086095e+002 +7.2094e-001 +2.5466e+000
23631 +4.668419082e-001 +4.668419082e-001 +1.242968419e+002 +1.242968419e+002 +7.0781e-001 +2.5192e+000
24403 +4.570001305e-001 +4.570001305e-001 +1.242870001e+002 +1.242870001e+002 +6.9625e-001 +2.4966e+000
25027 +4.453290237e-001 +4.453290237e-001 +1.242753290e+002 +1.242753290e+002 +6.8290e-001 +2.4693e+000
25561 +4.364370617e-001 +4.364370617e-001 +1.242664371e+002 +1.242664371e+002 +6.7328e-001 +2.4482e+000
26206 +4.248596776e-001 +4.248596776e-001 +1.242548597e+002 +1.242548597e+002 +6.6000e-001 +2.4203e+000
26571 +4.164555861e-001 +4.164555861e-001 +1.242464556e+002 +1.242464556e+002 +6.5033e-001 +2.4004e+000
26659 +4.039406894e-001 +4.039406894e-001 +1.242339407e+002 +1.242339407e+002 +6.3265e-001 +2.3600e+000
27063 +3.981055083e-001 +3.981055083e-001 +1.242281055e+002 +1.242281055e+002 +6.2892e-001 +2.3564e+000
27731 +3.889736641e-001 +3.889736641e-001 +1.242189737e+002 +1.242189737e+002 +6.1838e-001 +2.3337e+000
27965 +3.793929158e-001 +3.793929158e-001 +1.242093929e+002 +1.242093929e+002 +6.0711e-001 +2.3102e+000
28691 +3.709495012e-001 +3.709495012e-001 +1.242009495e+002 +1.242009495e+002 +5.9717e-001 +2.2887e+000
29326 +3.624758899e-001 +3.624758899e-001 +1.241924759e+002 +1.241924759e+002 +5.8667e-001 +2.2680e+000
30082 +3.547973897e-001 +3.547973897e-001 +1.241847974e+002 +1.241847974e+002 +5.7781e-001 +2.2486e+000
30953 +3.465907480e-001 +3.465907480e-001 +1.241765907e+002 +1.241765907e+002 +5.6792e-001 +2.2277e+000
31022 +3.364272123e-001 +3.364272123e-001 +1.241664272e+002 +1.241664272e+002 +5.5575e-001 +2.1999e+000
31177 +3.299648748e-001 +3.299648748e-001 +1.241599649e+002 +1.241599649e+002 +5.4637e-001 +2.1832e+000
31327 +3.233847208e-001 +3.233847208e-001 +1.241533847e+002 +1.241533847e+002 +5.3955e-001 +2.1644e+000
31853 +3.151996457e-001 +3.151996457e-001 +1.241451996e+002 +1.241451996e+002 +5.2907e-001 +2.1453e+000
32418 +3.081604866e-001 +3.081604866e-001 +1.241381605e+002 +1.241381605e+002 +5.2140e-001 +2.1263e+000
32583 +3.018972304e-001 +3.018972304e-001 +1.241318972e+002 +1.241318972e+002 +5.1335e-001 +2.1103e+000
32952 +2.951154058e-001 +2.951154058e-001 +1.241251154e+002 +1.241251154e+002 +5.0526e-001 +2.0913e+000
33532 +2.883938707e-001 +2.883938707e-001 +1.241183939e+002 +1.241183939e+002 +4.9683e-001 +2.0735e+000
33980 +2.817704462e-001 +2.817704462e-001 +1.241117704e+002 +1.241117704e+002 +4.8710e-001 +2.0543e+000
34346 +2.750930649e-001 +2.750930649e-001 +1.241050931e+002 +1.241050931e+002 +4.8008e-001 +2.0369e+000
35112 +2.690578794e-001 +2.690578794e-001 +1.240990579e+002 +1.240990579e+002 +4.7247e-001 +2.0198e+000
35760 +2.629437620e-001 +2.629437620e-001 +1.240929438e+002 +1.240929438e+002 +4.6471e-001 +2.0023e+000
36423 +2.569379678e-001 +2.569379678e-001 +1.240869380e+002 +1.240869380e+002 +4.5672e-001 +1.9857e+000
36821 +2.504687926e-001 +2.504687926e-001 +1.240804688e+002 +1.240804688e+002 +4.4857e-001 +1.9671e+000
37087 +2.454217002e-001 +2.454217002e-001 +1.240754217e+002 +1.240754217e+002 +4.4194e-001 +1.9525e+000
37355 +2.394757075e-001 +2.394757075e-001 +1.240694757e+002 +1.240694757e+002 +4.3375e-001 +1.9350e+000
37727 +2.341295474e-001 +2.341295474e-001 +1.240641295e+002 +1.240641295e+002 +4.2729e-001 +1.9194e+000
