% function evaluation | noise-free fitness - Fopt (9.294000000000e+001) | best noise-free fitness - Fopt | measured fitness | best measured fitness | x1 | x2...
1 +9.990886122e+002 +9.990886122e+002 +1.092028612e+003 +1.092028612e+003 +6.5484e-001 +3.4562e+000 -1.8300e+000 -4.8800e+000 +2.0076e+000
2 +6.150147873e+002 +6.150147873e+002 +7.079547873e+002 +7.079547873e+002 +7.3227e-001 +2.7928e+000 -1.5034e+000 -3.2842e+000 +1.7349e+000
7 +4.632222185e+002 +4.632222185e+002 +5.561622185e+002 +5.561622185e+002 -1.4237e+000 +4.0666e+000 -2.4093e+000 -4.3606e+000 +1.2734e+000
12 +2.798000507e+002 +2.798000507e+002 +3.727400507e+002 +3.727400507e+002 +2.4161e-001 +4.1324e+000 -2.8567e+000 -5.5158e+000 -2.5049e+000
42 +3.859978545e+001 +3.859978545e+001 +1.315397855e+002 +1.315397855e+002 -3.0578e+000 +3.8171e+000 -2.5050e+000 -1.9707e+000 +6.3297e-001
71 +1.575777809e+001 +1.575777809e+001 +1.086977781e+002 +1.086977781e+002 -8.5248e-001 +2.3148e+000 -1.3829e+000 +1.1330e-001 +6.9114e-001
113 +1.534150195e+001 +1.534150195e+001 +1.082815019e+002 +1.082815019e+002 -2.3044e+000 +2.6193e+000 -1.9287e+000 -7.7433e-002 +1.2580e+000
170 +9.992756822e+000 +9.992756822e+000 +1.029327568e+002 +1.029327568e+002 -1.5347e+000 +1.8139e+000 -1.9066e+000 -1.1619e+000 +4.2532e-002
272 +6.958508396e+000 +6.958508396e+000 +9.989850840e+001 +9.989850840e+001 -8.7184e-001 +8.3026e-001 -1.1580e+000 -9.0148e-002 -2.5171e-002
404 +5.654139839e+000 +5.654139839e+000 +9.859413984e+001 +9.859413984e+001 -1.1808e+000 +2.0210e+000 -9.5355e-001 +1.8795e-001 +2.5380e-001
560 +4.750890917e+000 +4.750890917e+000 +9.769089092e+001 +9.769089092e+001 -8.8814e-001 +9.6650e-001 -8.1088e-001 -1.1470e-001 -1.7802e-001
744 +3.768881571e+000 +3.768881571e+000 +9.670888157e+001 +9.670888157e+001 -4.3629e-001 +9.3101e-001 -1.0555e+000 -4.4761e-001 -2.8405e-001
926 +2.925147965e+000 +2.925147965e+000 +9.586514796e+001 +9.586514796e+001 -4.7983e-001 +1.3452e+000 -6.1604e-001 +1.0794e+000 +2.5869e-001
37436 +2.502280362e+000 +2.502280362e+000 +9.544228036e+001 +9.544228036e+001 -4.5527e-001 +1.1728e+000 -6.1180e-001 +1.1214e+000 +1.0405e+000
37572 +1.833652432e+000 +1.833652432e+000 +9.477365243e+001 +9.477365243e+001 -3.4238e-001 +8.5623e-001 -3.5687e-001 +1.3586e+000 +5.9350e-001
40966 +1.413125557e+000 +1.413125557e+000 +9.435312556e+001 +9.435312556e+001 -6.8364e-002 +5.6941e-001 +1.1187e-001 +1.6652e+000 +1.1860e+000
43474 +7.299341378e-001 +7.299341378e-001 +9.366993414e+001 +9.366993414e+001 -1.5383e-001 +7.1554e-001 -1.3069e-001 +1.6017e+000 +1.2047e+000
43956 +5.588278863e-001 +5.588278863e-001 +9.349882789e+001 +9.349882789e+001 -3.6939e-001 +4.3940e-001 -8.7899e-002 +1.8687e+000 +1.4575e+000
44303 +5.129245573e-001 +5.129245573e-001 +9.345292456e+001 +9.345292456e+001 -2.8811e-002 +6.0291e-001 -3.0447e-001 +1.8295e+000 +1.4914e+000
44483 +4.739787610e-001 +4.739787610e-001 +9.341397876e+001 +9.341397876e+001 -4.2971e-001 +4.5711e-001 -8.2345e-002 +1.8224e+000 +1.5276e+000
45724 +4.584131079e-001 +4.584131079e-001 +9.339841311e+001 +9.339841311e+001 -4.2737e-001 +5.3257e-001 +1.9098e-002 +1.9827e+000 +1.5269e+000
1404407 +3.677124145e-001 +3.677124145e-001 +9.330771241e+001 +9.330771241e+001 -5.1639e-001 +9.8900e-001 +4.7400e-002 +2.6581e+000 +2.2018e+000
2037187 +3.495881109e-001 +3.495881109e-001 +9.328958811e+001 +9.328958811e+001 -3.6331e-001 +9.2988e-001 -1.0823e-002 +2.6058e+000 +2.1877e+000
2473994 +1.462214363e-001 +1.462214363e-001 +9.308622144e+001 +9.308622144e+001 -2.9834e-001 +8.3942e-001 +1.1896e-001 +2.6173e+000 +1.9807e+000
4006988 +8.348593631e-002 +8.348593631e-002 +9.302348594e+001 +9.302348594e+001 -2.5175e-001 +8.1120e-001 +1.0926e-001 +2.6918e+000 +2.0434e+000
% function evaluation | noise-free fitness - Fopt (3.535000000000e+001) | best noise-free fitness - Fopt | measured fitness | best measured fitness | x1 | x2...
1 +2.072714193e+003 +2.072714193e+003 +2.108064193e+003 +2.108064193e+003 -3.5624e+000 +3.6006e+000 +1.3235e+000 -3.6456e+000 +4.3259e+000
2 +2.032942091e+003 +2.032942091e+003 +2.068292091e+003 +2.068292091e+003 -2.9478e+000 +3.8821e+000 +7.1177e-001 -2.9515e+000 +4.8411e+000
3 +1.740433385e+003 +1.740433385e+003 +1.775783385e+003 +1.775783385e+003 -2.4307e+000 +4.0829e+000 +3.9092e-002 -2.8718e+000 +4.1760e+000
10 +9.681000109e+002 +9.681000109e+002 +1.003450011e+003 +1.003450011e+003 -3.7613e+000 +4.7009e+000 +9.9537e-001 -3.0500e+000 +6.6150e-001
32 +2.190732306e+002 +2.190732306e+002 +2.544232306e+002 +2.544232306e+002 -2.7552e+000 +3.3450e+000 +1.1172e+000 -1.2052e+000 -2.4557e+000
62 +2.015689866e+002 +2.015689866e+002 +2.369189866e+002 +2.369189866e+002 -3.1397e+000 +1.1586e+000 +2.1126e+000 -1.6795e+000 -5.3155e+000
77 +1.573877630e+002 +1.573877630e+002 +1.927377630e+002 +1.927377630e+002 -2.9252e+000 +3.7644e+000 +7.7276e-001 -8.1324e-001 -4.6321e+000
79 +1.430475456e+002 +1.430475456e+002 +1.783975456e+002 +1.783975456e+002 -3.3894e+000 +4.1922e+000 +3.3792e+000 +2.8896e-001 -7.1477e+000
87 +1.803597924e+001 +1.803597924e+001 +5.338597924e+001 +5.338597924e+001 -2.9249e-001 +3.2829e+000 +2.4559e+000 +8.3208e-001 -3.5564e+000
173 +1.345276284e+001 +1.345276284e+001 +4.880276284e+001 +4.880276284e+001 -1.3860e+000 +5.4928e+000 +2.2154e+000 +9.0689e-001 -3.4963e+000
300 +8.183473580e+000 +8.183473580e+000 +4.353347358e+001 +4.353347358e+001 -1.2824e+000 +5.2674e+000 +2.5461e+000 +2.7270e+000 -2.7868e+000
331 +8.026320263e+000 +8.026320263e+000 +4.337632026e+001 +4.337632026e+001 -1.0586e+000 +5.1856e+000 +2.9493e+000 +1.9474e+000 -3.5916e+000
404 +5.517811848e+000 +5.517811848e+000 +4.086781185e+001 +4.086781185e+001 -1.2646e+000 +5.4408e+000 +2.4834e+000 +2.0904e+000 -3.1994e+000
426 +4.946643685e+000 +4.946643685e+000 +4.029664369e+001 +4.029664369e+001 -9.2411e-001 +5.2483e+000 +2.6840e+000 +2.1345e+000 -2.9588e+000
480 +3.759332458e+000 +3.759332458e+000 +3.910933246e+001 +3.910933246e+001 -5.1979e-001 +5.3563e+000 +2.7801e+000 +2.4165e+000 -2.8142e+000
511 +2.694748560e+000 +2.694748560e+000 +3.804474856e+001 +3.804474856e+001 -7.0423e-001 +4.8021e+000 +2.7754e+000 +2.1377e+000 -2.6269e+000
609 +1.750657179e+000 +1.750657179e+000 +3.710065718e+001 +3.710065718e+001 +1.8785e-001 +4.2525e+000 +2.9593e+000 +1.9581e+000 -2.6456e+000
