% function evaluation | noise-free fitness - Fopt (7.135000000000e+001) | best noise-free fitness - Fopt | measured fitness | best measured fitness | x1 | x2...
1 +2.746699008e+001 +2.746699008e+001 +9.881699008e+001 +9.881699008e+001 -1.9456e+000 +3.2495e+000 -4.5171e+000
4 +2.486489574e+001 +2.486489574e+001 +9.621489574e+001 +9.621489574e+001 +8.7758e-001 +1.8397e+000 -3.7979e+000
16 +2.395949483e+001 +2.395949483e+001 +9.530949483e+001 +9.530949483e+001 -2.8858e+000 +3.2996e+000 -1.4308e+000
42 +1.786391154e+001 +1.786391154e+001 +8.921391154e+001 +8.921391154e+001 +4.8436e+000 +3.5094e+000 -5.2999e+000
81 +1.737547266e+001 +1.737547266e+001 +8.872547266e+001 +8.872547266e+001 -1.8116e+000 +2.4504e+000 -2.9921e+000
111 +6.742408514e+000 +6.742408514e+000 +7.809240851e+001 +7.809240851e+001 -2.9434e+000 +2.0830e+000 +2.1750e+000
244 +4.708267895e+000 +4.708267895e+000 +7.605826790e+001 +7.605826790e+001 -3.5532e+000 +3.6818e+000 +4.5957e-002
% function evaluation | noise-free fitness - Fopt (-3.552200000000e+002) | best noise-free fitness - Fopt | measured fitness | best measured fitness | x1 | x2...
1 +1.083161359e+002 +1.083161359e+002 -2.469038641e+002 -2.469038641e+002 +1.5141e+000 +3.0560e+000 +2.6013e+000
7 +7.046830459e+001 +7.046830459e+001 -2.847516954e+002 -2.847516954e+002 +1.4282e+000 +3.4199e+000 -8.6085e-001
8 +1.487274578e+001 +1.487274578e+001 -3.403472542e+002 -3.403472542e+002 +3.3901e+000 +3.4479e+000 +1.5045e+000
75 +8.952971405e+000 +8.952971405e+000 -3.462670286e+002 -3.462670286e+002 -2.6558e-001 +4.5369e+000 -1.5454e+000
150 +4.592204738e+000 +4.592204738e+000 -3.506277953e+002 -3.506277953e+002 +6.9889e-001 +1.1044e+000 -3.5854e+000
435 +4.336535749e+000 +4.336535749e+000 -3.508834643e+002 -3.508834643e+002 -1.1791e+000 -2.9912e+000 +1.2542e+000
1094 +1.467790383e+000 +1.467790383e+000 -3.537522096e+002 -3.537522096e+002 +4.4301e+000 -2.0474e+000 -1.5809e+000
1666 +6.996463875e-001 +6.996463875e-001 -3.545203536e+002 -3.545203536e+002 +3.2007e+000 +2.5882e+000 +1.4629e+000
1683 +6.349133104e-001 +6.349133104e-001 -3.545850867e+002 -3.545850867e+002 +3.1942e+000 +2.3260e+000 +1.4781e+000
1696 +5.962782969e-001 +5.962782969e-001 -3.546237217e+002 -3.546237217e+002 +3.1980e+000 +2.3761e+000 +1.5489e+000
1769 +2.766596985e-001 +2.766596985e-001 -3.549433403e+002 -3.549433403e+002 +3.2113e+000 +2.3291e+000 +1.5074e+000
1861 +2.220186298e-001 +2.220186298e-001 -3.549979814e+002 -3.549979814e+002 +3.2023e+000 +2.2828e+000 +1.4457e+000
1864 +2.138216863e-001 +2.138216863e-001 -3.550061783e+002 -3.550061783e+002 +3.2017e+000 +2.2861e+000 +1.4649e+000
1881 +2.132410413e-001 +2.132410413e-001 -3.550067590e+002 -3.550067590e+002 +3.1969e+000 +2.2860e+000 +1.4235e+000
1896 +1.856501801e-001 +1.856501801e-001 -3.550343498e+002 -3.550343498e+002 +3.2003e+000 +2.2836e+000 +1.4606e+000
1900 +1.449028214e-001 +1.449028214e-001 -3.550750972e+002 -3.550750972e+002 +3.1984e+000 +2.2868e+000 +1.4438e+000
1935 +1.380134798e-001 +1.380134798e-001 -3.550819865e+002 -3.550819865e+002 +3.1981e+000 +2.2842e+000 +1.4475e+000
1939 +1.114967896e-001 +1.114967896e-001 -3.551085032e+002 -3.551085032e+002 +3.1976e+000 +2.2861e+000 +1.4429e+000
2034 +1.075022390e-001 +1.075022390e-001 -3.551124978e+002 -3.551124978e+002 +3.1981e+000 +2.2897e+000 +1.4485e+000
2039 +1.015318212e-001 +1.015318212e-001 -3.551184682e+002 -3.551184682e+002 +3.1987e+000 +2.2905e+000 +1.4523e+000
2102 +8.602060515e-002 +8.602060515e-002 -3.551339794e+002 -3.551339794e+002 +3.1990e+000 +2.2940e+000 +1.4566e+000
2178 +7.989461678e-002 +7.989461678e-002 -3.551401054e+002 -3.551401054e+002 +3.1989e+000 +2.2943e+000 +1.4560e+000
2190 +7.943033773e-002 +7.943033773e-002 -3.551405697e+002 -3.551405697e+002 +3.1989e+000 +2.2942e+000 +1.4558e+000
2247 +7.151389674e-002 +7.151389674e-002 -3.551484861e+002 -3.551484861e+002 +3.1992e+000 +2.2962e+000 +1.4593e+000
2269 +6.964087767e-002 +6.964087767e-002 -3.551503591e+002 -3.551503591e+002 +3.1991e+000 +2.2952e+000 +1.4577e+000
2287 +6.858042151e-002 +6.858042151e-002 -3.551514196e+002 -3.551514196e+002 +3.1991e+000 +2.2955e+000 +1.4579e+000
2338 +6.678759535e-002 +6.678759535e-002 -3.551532124e+002 -3.551532124e+002 +3.1991e+000 +2.2953e+000 +1.4578e+000
2367 +6.605647446e-002 +6.605647446e-002 -3.551539435e+002 -3.551539435e+002 +3.1991e+000 +2.2953e+000 +1.4578e+000
% function evaluation | noise-free fitness - Fopt (9.917000000000e+001) | best noise-free fitness - Fopt | measured fitness | best measured fitness | x1 | x2...
1 +3.984863075e+002 +3.984863075e+002 +4.976563075e+002 +4.976563075e+002 +3.3302e+000 -2.4527e+000 +1.3454e+001
2 +6.866493894e+001 +6.866493894e+001 +1.678349389e+002 +1.678349389e+002 -2.6144e+000 +4.7934e-001 +3.4220e+000
4 +6.419197330e+001 +6.419197330e+001 +1.633619733e+002 +1.633619733e+002 +4.7897e+000 -3.0988e+000 +3.7143e+000
5 +4.771329158e+001 +4.771329158e+001 +1.468832916e+002 +1.468832916e+002 +7.0623e+000 +1.4344e+000 +2.9339e+000
15 +1.178052831e+001 +1.178052831e+001 +1.109505283e+002 +1.109505283e+002 +5.3037e+000 -1.9804e+000 +5.2797e+000
29 +1.137137993e+001 +1.137137993e+001 +1.105413799e+002 +1.105413799e+002 +6.0010e+000 -2.0185e+000 +2.9825e+000
64 +8.864341097e+000 +8.864341097e+000 +1.080343411e+002 +1.080343411e+002 +2.2305e+000 -2.5897e+000 +1.3599e+000
211 +6.845534296e+000 +6.845534296e+000 +1.060155343e+002 +1.060155343e+002 -8.5291e-001 +5.1777e+000 +8.7079e-002
323 +2.072102917e-001 +2.072102917e-001 +9.937721029e+001 +9.937721029e+001 +3.7656e+000 -8.7106e-001 -2.4818e+000
% function evaluation | noise-free fitness - Fopt (-5.179100000000e+002) | best noise-free fitness - Fopt | measured fitness | best measured fitness | x1 | x2...
1 +3.577724775e+002 +3.577724775e+002 -1.601375225e+002 -1.601375225e+002 +5.5093e-001 +5.8874e+000 -2.2752e+000
2 +7.630510342e+001 +7.630510342e+001 -4.416048966e+002 -4.416048966e+002 -3.5018e+000 +6.1991e+000 +7.6536e-002
6 +3.784409377e+001 +3.784409377e+001 -4.800659062e+002 -4.800659062e+002 +1.4319e+000 +1.2599e+000 -3.1665e+000
35 +1.835631055e+001 +1.835631055e+001 -4.995536894e+002 -4.995536894e+002 +2.2054e+000 -1.1272e+000 -1.9786e+000
85 +1.631676955e+001 +1.631676955e+001 -5.015932304e+002 -5.015932304e+002 -4.4359e+000 -2.5067e+000 +6.1848e+000
109 +6.329112389e+000 +6.329112389e+000 -5.115808876e+002 -5.115808876e+002 +4.7199e+000 -8.5879e-001 +1.8585e-003
534 +2.012900629e+000 +2.012900629e+000 -5.158970994e+002 -5.158970994e+002 -5.4672e-001 +4.4483e-001 -5.0115e-001
2252 +6.436753803e-001 +6.436753803e-001 -5.172663246e+002 -5.172663246e+002 -1.1321e+000 +1.0580e+000 -1.3722e+000
2332 +2.618512507e-001 +2.618512507e-001 -5.176481487e+002 -5.176481487e+002 -1.3935e+000 +3.8253e+000 +1.9982e+000
% function evaluation | noise-free fitness - Fopt (-5.721000000000e+001) | best noise-free fitness - Fopt | measured fitness | best measured fitness | x1 | x2...
1 +1.970930531e+002 +1.970930531e+002 +1.398830531e+002 +1.398830531e+002 -1.8983e+000 +2.7614e-001 -8.9110e+000
2 +1.624305346e+002 +1.624305346e+002 +1.052205346e+002 +1.052205346e+002 +1.0445e+001 +5.0341e+000 -7.1237e+000
3 +6.046804618e+001 +6.046804618e+001 +3.258046175e+000 +3.258046175e+000 +6.5871e+000 +9.0723e-001 -4.0703e+000
12 +2.408433980e+001 +2.408433980e+001 -3.312566020e+001 -3.312566020e+001 -9.9150e-001 +3.3034e-001 -5.1137e+000
46 +2.310959627e+001 +2.310959627e+001 -3.410040373e+001 -3.410040373e+001 -3.8139e+000 +6.1289e+000 -5.2459e+000
116 +2.170779857e+001 +2.170779857e+001 -3.550220143e+001 -3.550220143e+001 -1.4028e+000 +3.8253e+000 -2.8915e+000
141 +2.113700483e+001 +2.113700483e+001 -3.607299517e+001 -3.607299517e+001 -4.0463e+000 -1.0977e+000 -5.0755e+000
151 +8.703325880e+000 +8.703325880e+000 -4.850667412e+001 -4.850667412e+001 -1.1715e+000 -3.2779e-001 -3.3708e+000
240 +3.611957528e+000 +3.611957528e+000 -5.359804247e+001 -5.359804247e+001 -5.9932e-001 +2.6083e+000 -2.6339e+000
933 +3.021623003e+000 +3.021623003e+000 -5.418837700e+001 -5.418837700e+001 +3.8047e+000 +1.2834e-001 -4.7198e-001
945 +2.949894069e+000 +2.949894069e+000 -5.426010593e+001 -5.426010593e+001 +3.7847e+000 +1.0201e-001 -4.5397e-001
1223 +2.624566424e+000 +2.624566424e+000 -5.458543358e+001 -5.458543358e+001 +3.7966e+000 +1.1818e-001 -4.6990e-001
1619 +2.461170846e+000 +2.461170846e+000 -5.474882915e+001 -5.474882915e+001 +3.7422e+000 +6.3072e-002 -4.4856e-001
1781 +2.453213494e+000 +2.453213494e+000 -5.475678651e+001 -5.475678651e+001 +3.7363e+000 +5.7083e-002 -4.4271e-001
1805 +2.340263060e+000 +2.340263060e+000 -5.486973694e+001 -5.486973694e+001 +3.7375e+000 +5.8375e-002 -4.4574e-001
1816 +2.279892132e+000 +2.279892132e+000 -5.493010787e+001 -5.493010787e+001 +3.7377e+000 +5.8396e-002 -4.4538e-001
1865 +2.162602708e+000 +2.162602708e+000 -5.504739729e+001 -5.504739729e+001 +3.7371e+000 +5.7552e-002 -4.4408e-001
1996 +2.135589765e+000 +2.135589765e+000 -5.507441023e+001 -5.507441023e+001 +3.7370e+000 +5.7594e-002 -4.4411e-001
% function evaluation | noise-free fitness - Fopt (-1.000000000000e+003) | best noise-free fitness - Fopt | measured fitness | best measured fitness | x1 | x2...
1 +4.106026566e+001 +4.106026566e+001 -9.589397343e+002 -9.589397343e+002 +2.0709e-002 +2.4614e+000 -1.0008e+000
40 +2.914120204e+001 +2.914120204e+001 -9.708587980e+002 -9.708587980e+002 -4.4556e+000 +2.8263e+000 -7.2130e-001
43 +1.853601422e+001 +1.853601422e+001 -9.814639858e+002 -9.814639858e+002 +4.2234e-001 -5.0282e-001 -2.3214e+000
46 +1.158897466e+001 +1.158897466e+001 -9.884110253e+002 -9.884110253e+002 -3.6825e+000 +2.8944e+000 -2.7049e+000
123 +1.050116370e+001 +1.050116370e+001 -9.894988363e+002 -9.894988363e+002 -4.4144e+000 +3.2757e+000 -7.1592e-002
141 +6.510713793e+000 +6.510713793e+000 -9.934892862e+002 -9.934892862e+002 -4.3083e+000 +3.0824e+000 +1.3557e-001
194 +5.534488261e+000 +5.534488261e+000 -9.944655117e+002 -9.944655117e+002 -4.7516e+000 -3.9350e+000 +5.1347e-001
195 +5.085906793e+000 +5.085906793e+000 -9.949140932e+002 -9.949140932e+002 -4.2876e+000 +6.3791e-001 +3.0260e+000
387 +3.478433002e+000 +3.478433002e+000 -9.965215670e+002 -9.965215670e+002 +2.8682e-001 -5.1296e+000 +6.8866e-001
893 +1.319438874e+000 +1.319438874e+000 -9.986805611e+002 -9.986805611e+002 +3.6501e+000 +3.8072e+000 +2.4496e+000
902 +1.095399314e+000 +1.095399314e+000 -9.989046007e+002 -9.989046007e+002 +3.6482e+000 +3.4034e+000 +2.3216e+000
909 +2.207933079e-001 +2.207933079e-001 -9.997792067e+002 -9.997792067e+002 +3.6717e+000 +3.6335e+000 +2.4651e+000
954 +1.985365549e-001 +1.985365549e-001 -9.998014634e+002 -9.998014634e+002 +3.6924e+000 +3.6464e+000 +2.4051e+000
955 +1.741149819e-001 +1.741149819e-001 -9.998258850e+002 -9.998258850e+002 +3.7011e+000 +3.6073e+000 +2.3987e+000
974 +1.134063060e-001 +1.134063060e-001 -9.998865937e+002 -9.998865937e+002 +3.6914e+000 +3.6228e+000 +2.4071e+000
996 +8.947742877e-002 +8.947742877e-002 -9.999105226e+002 -9.999105226e+002 +3.6937e+000 +3.5443e+000 +2.4077e+000
1008 +8.573493660e-002 +8.573493660e-002 -9.999142651e+002 -9.999142651e+002 +3.6980e+000 +3.5638e+000 +2.4075e+000
1021 +5.908488543e-002 +5.908488543e-002 -9.999409151e+002 -9.999409151e+002 +3.7029e+000 +3.5491e+000 +2.3914e+000
1023 +5.798524279e-002 +5.798524279e-002 -9.999420148e+002 -9.999420148e+002 +3.6988e+000 +3.5494e+000 +2.4073e+000
1036 +2.466509713e-002 +2.466509713e-002 -9.999753349e+002 -9.999753349e+002 +3.6997e+000 +3.5174e+000 +2.3820e+000
1051 +1.556424423e-002 +1.556424423e-002 -9.999844358e+002 -9.999844358e+002 +3.7004e+000 +3.5155e+000 +2.3611e+000
1096 +2.879909741e-003 +2.879909741e-003 -9.999971201e+002 -9.999971201e+002 +3.7006e+000 +3.4755e+000 +2.3512e+000
1131 +1.702960177e-003 +1.702960177e-003 -9.999982970e+002 -9.999982970e+002 +3.7012e+000 +3.4739e+000 +2.3509e+000
1156 +8.085458254e-004 +8.085458254e-004 -9.999991915e+002 -9.999991915e+002 +3.7020e+000 +3.4738e+000 +2.3436e+000
1174 +3.703199285e-004 +3.703199285e-004 -9.999996297e+002 -9.999996297e+002 +3.7020e+000 +3.4622e+000 +2.3418e+000
