% function evaluation | noise-free fitness - Fopt (7.135000000000e+001) | best noise-free fitness - Fopt | measured fitness | best measured fitness | x1 | x2...
1 +1.026026434e+002 +1.026026434e+002 +1.739526434e+002 +1.739526434e+002 -4.8440e+000 +9.2274e-002 +2.0520e+000
4 +5.717384432e+001 +5.717384432e+001 +1.285238443e+002 +1.285238443e+002 -5.2820e+000 -1.8496e-001 +1.5912e+000
5 +2.320649761e+001 +2.320649761e+001 +9.455649761e+001 +9.455649761e+001 -4.9789e+000 -1.7188e-001 +2.1698e+000
13 +1.533789175e+001 +1.533789175e+001 +8.668789175e+001 +8.668789175e+001 -4.9537e+000 -2.0599e-001 +2.1282e+000
14 +1.356513093e+001 +1.356513093e+001 +8.491513093e+001 +8.491513093e+001 -4.8779e+000 -3.1011e-001 +1.9982e+000
28 +1.057594662e+001 +1.057594662e+001 +8.192594662e+001 +8.192594662e+001 -4.9280e+000 -2.3759e-001 +2.0798e+000
191 +9.853094961e+000 +9.853094961e+000 +8.120309496e+001 +8.120309496e+001 -4.6223e+000 -5.3768e-001 +1.9521e+000
299 +8.784774888e+000 +8.784774888e+000 +8.013477489e+001 +8.013477489e+001 -4.8129e+000 -4.5639e-001 +1.6816e+000
649 +8.607254012e+000 +8.607254012e+000 +7.995725401e+001 +7.995725401e+001 -4.7560e+000 -3.9297e-001 +1.9827e+000
726 +8.479164264e+000 +8.479164264e+000 +7.982916426e+001 +7.982916426e+001 -4.7542e+000 -3.9518e-001 +1.9817e+000
782 +8.298347261e+000 +8.298347261e+000 +7.964834726e+001 +7.964834726e+001 -4.7543e+000 -3.9590e-001 +1.9809e+000
% function evaluation | noise-free fitness - Fopt (-3.552200000000e+002) | best noise-free fitness - Fopt | measured fitness | best measured fitness | x1 | x2...
1 +1.621374565e+002 +1.621374565e+002 -1.930825435e+002 -1.930825435e+002 +3.3974e+000 +4.5691e+000 +1.3235e+000
2 +1.123714871e+002 +1.123714871e+002 -2.428485129e+002 -2.428485129e+002 +2.8684e+000 +3.1442e+000 +9.5782e-001
3 +6.661316289e+001 +6.661316289e+001 -2.886068371e+002 -2.886068371e+002 +3.1715e+000 +4.3145e+000 +5.9188e-001
5 +4.259232588e+001 +4.259232588e+001 -3.126276741e+002 -3.126276741e+002 +3.3154e+000 +5.0502e+000 +1.0357e+000
17 +3.056197312e+001 +3.056197312e+001 -3.246580269e+002 -3.246580269e+002 +3.4435e+000 +6.3095e+000 +1.0260e+000
28 +2.128516042e+001 +2.128516042e+001 -3.339348396e+002 -3.339348396e+002 +3.2213e+000 +4.6591e+000 +6.5948e-001
