% function evaluation | noise-free fitness - Fopt (-1.025500000000e+002) | best noise-free fitness - Fopt | measured fitness | best measured fitness | x1 | x2...
1 +2.655520179e+001 +2.655520179e+001 -7.599479821e+001 -7.599479821e+001 +6.3098e-001 -4.6504e+000 -1.5259e+000 -1.2857e+000 -8.8925e-001
3 +2.361384303e+001 +2.361384303e+001 -7.893615697e+001 -7.893615697e+001 -3.7494e-001 -4.8465e+000 -9.0828e-001 -1.1910e+000 -1.3579e+000
5 +2.172386884e+001 +2.172386884e+001 -8.082613116e+001 -8.082613116e+001 +2.8172e-001 -4.8361e+000 -1.6063e+000 -8.3004e-001 -1.3822e+000
7 +2.036541691e+001 +2.036541691e+001 -8.218458309e+001 -8.218458309e+001 +1.1750e+000 -4.2643e+000 -1.4336e+000 +7.7291e-002 -2.6853e-001
8 +1.712526786e+001 +1.712526786e+001 -8.542473214e+001 -8.542473214e+001 +4.1464e-001 -4.5917e+000 -1.6694e+000 -1.2443e+000 -1.2278e+000
37 +1.087587993e+001 +1.087587993e+001 -9.167412007e+001 -9.167412007e+001 +6.3573e-001 -3.2960e+000 -4.6083e-001 -7.5923e-001 -1.0475e+000
59 +8.368678090e+000 +8.368678090e+000 -9.418132191e+001 -9.418132191e+001 +1.4077e-001 +5.1520e-001 -1.5186e-001 +4.8629e-001 +2.6120e-001
88 +7.411468177e+000 +7.411468177e+000 -9.513853182e+001 -9.513853182e+001 +1.1505e-001 -2.6801e+000 -2.0086e-001 +1.1905e+000 +1.5122e+000
97 +6.732495762e+000 +6.732495762e+000 -9.581750424e+001 -9.581750424e+001 +5.0113e-001 -2.3007e+000 -1.7678e+000 -4.0658e-001 -8.0296e-001
105 +3.260704130e+000 +3.260704130e+000 -9.928929587e+001 -9.928929587e+001 +5.1844e-002 -3.0546e+000 -2.5446e-001 +9.5862e-002 +1.4050e-001
187 +8.818296677e-001 +8.818296677e-001 -1.016681703e+002 -1.016681703e+002 +3.5631e-001 +5.8530e-001 -8.1475e-001 +3.5261e-001 -6.4966e-001
227 +2.985621555e-001 +2.985621555e-001 -1.022514378e+002 -1.022514378e+002 +1.3129e-001 -1.0036e+000 +6.3971e-001 +7.9584e-001 +3.4948e-001
113690 +2.068545087e-001 +2.068545087e-001 -1.023431455e+002 -1.023431455e+002 +2.0345e-002 +8.7759e-002 -1.0777e+000 -8.6929e-001 -4.1787e-001
259575 +1.951522143e-001 +1.951522143e-001 -1.023548478e+002 -1.023548478e+002 -4.4832e-001 -3.1334e-001 -6.3492e-001 +8.5763e-001 -9.1485e-001
403805 +1.016805521e-001 +1.016805521e-001 -1.024483194e+002 -1.024483194e+002 -1.6734e-001 +9.8632e-002 -1.2368e-001 +7.8576e-002 -3.4196e-001
3741510 +9.121081799e-002 +9.121081799e-002 -1.024587892e+002 -1.024587892e+002 -7.4668e-001 -8.0089e-001 -1.6298e+000 +3.7300e-001 -4.5977e-001
% function evaluation | noise-free fitness - Fopt (7.169000000000e+001) | best noise-free fitness - Fopt | measured fitness | best measured fitness | x1 | x2...
1 +2.248389386e+001 +2.248389386e+001 +9.417389386e+001 +9.417389386e+001 -1.2456e+000 +7.2316e-001 +5.0263e+000 +1.7447e+000 -3.8129e+000
10 +2.186490426e+001 +2.186490426e+001 +9.355490426e+001 +9.355490426e+001 -1.0134e+000 -1.2517e+000 +4.8829e+000 +2.0419e+000 -2.9165e+000
12 +1.572808928e+001 +1.572808928e+001 +8.741808928e+001 +8.741808928e+001 -7.9056e-001 -2.3148e-001 +4.1467e+000 +5.6743e-001 -2.8725e+000
25 +1.370804479e+001 +1.370804479e+001 +8.539804479e+001 +8.539804479e+001 -6.4092e-001 -1.2800e+000 +3.6068e+000 +1.5527e+000 -3.6878e+000
38 +1.222992068e+001 +1.222992068e+001 +8.391992068e+001 +8.391992068e+001 -5.5572e-001 +5.3548e-001 +3.6682e+000 +1.8911e+000 -2.6526e+000
52 +7.321495089e+000 +7.321495089e+000 +7.901149509e+001 +7.901149509e+001 -7.8810e-001 +2.4469e+000 +1.4133e+000 +1.7466e+000 -2.7580e-001
56 +6.704717848e+000 +6.704717848e+000 +7.839471785e+001 +7.839471785e+001 +1.9679e+000 -2.6391e-001 +3.4190e-001 +6.0975e-001 -2.1572e+000
120 +6.042031248e+000 +6.042031248e+000 +7.773203125e+001 +7.773203125e+001 -5.9787e-001 +2.1815e+000 +1.4576e+000 +1.3879e+000 -2.2073e+000
