% function evaluation | noise-free fitness - Fopt (3.590000000000e+001) | best noise-free fitness - Fopt | measured fitness | best measured fitness | x1 | x2...
1 +1.771025848e+006 +1.771025848e+006 +1.771061748e+006 +1.771061748e+006
2 +1.682601208e+006 +1.682601208e+006 +1.682637108e+006 +1.682637108e+006
3 +1.551054469e+006 +1.551054469e+006 +1.551090369e+006 +1.551090369e+006
4 +1.433818625e+006 +1.433818625e+006 +1.433854525e+006 +1.433854525e+006
10 +1.350712865e+006 +1.350712865e+006 +1.350748765e+006 +1.350748765e+006
22 +1.231046987e+006 +1.231046987e+006 +1.231082887e+006 +1.231082887e+006
129 +1.141756557e+006 +1.141756557e+006 +1.141792457e+006 +1.141792457e+006
257 +1.103170822e+006 +1.103170822e+006 +1.103206722e+006 +1.103206722e+006
405 +1.075098978e+006 +1.075098978e+006 +1.075134878e+006 +1.075134878e+006
425 +1.029235308e+006 +1.029235308e+006 +1.029271208e+006 +1.029271208e+006
488 +1.020760758e+006 +1.020760758e+006 +1.020796658e+006 +1.020796658e+006
635 +9.987323775e+005 +9.987323775e+005 +9.987682775e+005 +9.987682775e+005
639 +6.570576432e+005 +6.570576432e+005 +6.570935432e+005 +6.570935432e+005
805 +6.111333977e+005 +6.111333977e+005 +6.111692977e+005 +6.111692977e+005
818 +6.003202698e+005 +6.003202698e+005 +6.003561698e+005 +6.003561698e+005
849 +5.885494948e+005 +5.885494948e+005 +5.885853948e+005 +5.885853948e+005
934 +4.901302371e+005 +4.901302371e+005 +4.901661371e+005 +4.901661371e+005
1126 +4.741568019e+005 +4.741568019e+005 +4.741927019e+005 +4.741927019e+005
1164 +3.555237551e+005 +3.555237551e+005 +3.555596551e+005 +3.555596551e+005
1343 +3.322277753e+005 +3.322277753e+005 +3.322636753e+005 +3.322636753e+005
1376 +3.114615728e+005 +3.114615728e+005 +3.114974728e+005 +3.114974728e+005
1411 +3.070576262e+005 +3.070576262e+005 +3.070935262e+005 +3.070935262e+005
1430 +2.652247459e+005 +2.652247459e+005 +2.652606459e+005 +2.652606459e+005
1486 +2.475138511e+005 +2.475138511e+005 +2.475497511e+005 +2.475497511e+005
1571 +2.155726238e+005 +2.155726238e+005 +2.156085238e+005 +2.156085238e+005
1605 +1.965922317e+005 +1.965922317e+005 +1.966281317e+005 +1.966281317e+005
1620 +1.710498414e+005 +1.710498414e+005 +1.710857414e+005 +1.710857414e+005
1726 +1.319184034e+005 +1.319184034e+005 +1.319543034e+005 +1.319543034e+005
1802 +9.077967873e+004 +9.077967873e+004 +9.081557873e+004 +9.081557873e+004
1835 +6.447981004e+004 +6.447981004e+004 +6.451571004e+004 +6.451571004e+004
2220 +6.163863020e+004 +6.163863020e+004 +6.167453020e+004 +6.167453020e+004
