% function evaluation | noise-free fitness - Fopt (-1.694000000000e+001) | best noise-free fitness - Fopt | measured fitness | best measured fitness | x1 | x2...
1 +9.570185846e+002 +9.570185846e+002 +9.400785846e+002 +9.400785846e+002
2 +7.938930419e+002 +7.938930419e+002 +7.769530419e+002 +7.769530419e+002
4 +4.099447899e+002 +4.099447899e+002 +3.930047899e+002 +3.930047899e+002
7 +2.064182546e+002 +2.064182546e+002 +1.894782546e+002 +1.894782546e+002
17 +7.000642828e+001 +7.000642828e+001 +5.306642828e+001 +5.306642828e+001
51 +5.529785850e+001 +5.529785850e+001 +3.835785850e+001 +3.835785850e+001
134 +4.561517276e+001 +4.561517276e+001 +2.867517276e+001 +2.867517276e+001
571 +3.812974593e+001 +3.812974593e+001 +2.118974593e+001 +2.118974593e+001
690 +3.631877125e+001 +3.631877125e+001 +1.937877125e+001 +1.937877125e+001
867 +2.365587455e+001 +2.365587455e+001 +6.715874548e+000 +6.715874548e+000
900 +1.974342178e+001 +1.974342178e+001 +2.803421781e+000 +2.803421781e+000
1003 +1.853952047e+001 +1.853952047e+001 +1.599520475e+000 +1.599520475e+000
1205 +1.775722882e+001 +1.775722882e+001 +8.172288228e-001 +8.172288228e-001
1372 +1.423091380e+001 +1.423091380e+001 -2.709086202e+000 -2.709086202e+000
1594 +1.266888737e+001 +1.266888737e+001 -4.271112626e+000 -4.271112626e+000
2255 +1.198435967e+001 +1.198435967e+001 -4.955640332e+000 -4.955640332e+000
2403 +1.139961617e+001 +1.139961617e+001 -5.540383827e+000 -5.540383827e+000
2621 +1.109704597e+001 +1.109704597e+001 -5.842954027e+000 -5.842954027e+000
2655 +1.053581677e+001 +1.053581677e+001 -6.404183229e+000 -6.404183229e+000
2722 +9.882933193e+000 +9.882933193e+000 -7.057066807e+000 -7.057066807e+000
2981 +9.557355186e+000 +9.557355186e+000 -7.382644814e+000 -7.382644814e+000
3008 +9.125819307e+000 +9.125819307e+000 -7.814180693e+000 -7.814180693e+000
3139 +8.650793204e+000 +8.650793204e+000 -8.289206796e+000 -8.289206796e+000
3392 +8.319954622e+000 +8.319954622e+000 -8.620045378e+000 -8.620045378e+000
3708 +7.689706422e+000 +7.689706422e+000 -9.250293578e+000 -9.250293578e+000
3872 +7.435856132e+000 +7.435856132e+000 -9.504143868e+000 -9.504143868e+000
4264 +6.369753813e+000 +6.369753813e+000 -1.057024619e+001 -1.057024619e+001
4689 +6.191834833e+000 +6.191834833e+000 -1.074816517e+001 -1.074816517e+001
4953 +6.143384015e+000 +6.143384015e+000 -1.079661599e+001 -1.079661599e+001
5084 +5.672265793e+000 +5.672265793e+000 -1.126773421e+001 -1.126773421e+001
5271 +5.607073494e+000 +5.607073494e+000 -1.133292651e+001 -1.133292651e+001
5444 +4.427028830e+000 +4.427028830e+000 -1.251297117e+001 -1.251297117e+001
6160 +4.057085370e+000 +4.057085370e+000 -1.288291463e+001 -1.288291463e+001
6405 +3.396151271e+000 +3.396151271e+000 -1.354384873e+001 -1.354384873e+001
7085 +3.245425629e+000 +3.245425629e+000 -1.369457437e+001 -1.369457437e+001
7422 +2.905156369e+000 +2.905156369e+000 -1.403484363e+001 -1.403484363e+001
7620 +2.735170465e+000 +2.735170465e+000 -1.420482953e+001 -1.420482953e+001
7903 +2.278569421e+000 +2.278569421e+000 -1.466143058e+001 -1.466143058e+001
8864 +2.238125861e+000 +2.238125861e+000 -1.470187414e+001 -1.470187414e+001
9252 +2.181344048e+000 +2.181344048e+000 -1.475865595e+001 -1.475865595e+001
9444 +2.073578110e+000 +2.073578110e+000 -1.486642189e+001 -1.486642189e+001
9491 +1.773824946e+000 +1.773824946e+000 -1.516617505e+001 -1.516617505e+001
9792 +1.633869302e+000 +1.633869302e+000 -1.530613070e+001 -1.530613070e+001
10483 +1.556546914e+000 +1.556546914e+000 -1.538345309e+001 -1.538345309e+001
10652 +1.491319512e+000 +1.491319512e+000 -1.544868049e+001 -1.544868049e+001
10996 +1.379245655e+000 +1.379245655e+000 -1.556075435e+001 -1.556075435e+001
11443 +1.306959931e+000 +1.306959931e+000 -1.563304007e+001 -1.563304007e+001
11495 +1.203508254e+000 +1.203508254e+000 -1.573649175e+001 -1.573649175e+001
12425 +1.143792459e+000 +1.143792459e+000 -1.579620754e+001 -1.579620754e+001
12499 +1.097271427e+000 +1.097271427e+000 -1.584272857e+001 -1.584272857e+001
12649 +1.023622115e+000 +1.023622115e+000 -1.591637788e+001 -1.591637788e+001
12914 +1.003144839e+000 +1.003144839e+000 -1.593685516e+001 -1.593685516e+001
13008 +9.416575501e-001 +9.416575501e-001 -1.599834245e+001 -1.599834245e+001
13508 +8.822043969e-001 +8.822043969e-001 -1.605779560e+001 -1.605779560e+001
14166 +8.414608837e-001 +8.414608837e-001 -1.609853912e+001 -1.609853912e+001
14940 +7.937645007e-001 +7.937645007e-001 -1.614623550e+001 -1.614623550e+001
15358 +6.966781467e-001 +6.966781467e-001 -1.624332185e+001 -1.624332185e+001
15683 +6.728541765e-001 +6.728541765e-001 -1.626714582e+001 -1.626714582e+001
16169 +6.458915836e-001 +6.458915836e-001 -1.629410842e+001 -1.629410842e+001
