% function evaluation | noise-free fitness - Fopt (1.238300000000e+002) | best noise-free fitness - Fopt | measured fitness | best measured fitness | x1 | x2...
1 +8.273052305e+005 +8.273052305e+005 +8.274290605e+005 +8.274290605e+005
2 +7.765493485e+005 +7.765493485e+005 +7.766731785e+005 +7.766731785e+005
7 +7.123913238e+005 +7.123913238e+005 +7.125151538e+005 +7.125151538e+005
11 +6.489914435e+005 +6.489914435e+005 +6.491152735e+005 +6.491152735e+005
144 +5.857380745e+005 +5.857380745e+005 +5.858619045e+005 +5.858619045e+005
235 +5.569692823e+005 +5.569692823e+005 +5.570931123e+005 +5.570931123e+005
256 +5.490304096e+005 +5.490304096e+005 +5.491542396e+005 +5.491542396e+005
350 +4.916603688e+005 +4.916603688e+005 +4.917841988e+005 +4.917841988e+005
407 +4.575691587e+005 +4.575691587e+005 +4.576929887e+005 +4.576929887e+005
463 +4.342013058e+005 +4.342013058e+005 +4.343251358e+005 +4.343251358e+005
613 +3.946174318e+005 +3.946174318e+005 +3.947412618e+005 +3.947412618e+005
661 +3.823280136e+005 +3.823280136e+005 +3.824518436e+005 +3.824518436e+005
665 +3.525682818e+005 +3.525682818e+005 +3.526921118e+005 +3.526921118e+005
726 +3.459741688e+005 +3.459741688e+005 +3.460979988e+005 +3.460979988e+005
865 +3.303885200e+005 +3.303885200e+005 +3.305123500e+005 +3.305123500e+005
869 +3.142919121e+005 +3.142919121e+005 +3.144157421e+005 +3.144157421e+005
909 +3.017737993e+005 +3.017737993e+005 +3.018976293e+005 +3.018976293e+005
974 +2.306900530e+005 +2.306900530e+005 +2.308138830e+005 +2.308138830e+005
1029 +2.036404317e+005 +2.036404317e+005 +2.037642617e+005 +2.037642617e+005
1415 +1.854639401e+005 +1.854639401e+005 +1.855877701e+005 +1.855877701e+005
1435 +1.741245640e+005 +1.741245640e+005 +1.742483940e+005 +1.742483940e+005
1569 +1.681570344e+005 +1.681570344e+005 +1.682808644e+005 +1.682808644e+005
1597 +1.591558317e+005 +1.591558317e+005 +1.592796617e+005 +1.592796617e+005
1635 +1.571638711e+005 +1.571638711e+005 +1.572877011e+005 +1.572877011e+005
1647 +1.437822040e+005 +1.437822040e+005 +1.439060340e+005 +1.439060340e+005
1806 +1.273085324e+005 +1.273085324e+005 +1.274323624e+005 +1.274323624e+005
1808 +1.230009734e+005 +1.230009734e+005 +1.231248034e+005 +1.231248034e+005
1827 +1.141699285e+005 +1.141699285e+005 +1.142937585e+005 +1.142937585e+005
1893 +1.059767446e+005 +1.059767446e+005 +1.061005746e+005 +1.061005746e+005
1895 +1.010508269e+005 +1.010508269e+005 +1.011746569e+005 +1.011746569e+005
2026 +7.961117411e+004 +7.961117411e+004 +7.973500411e+004 +7.973500411e+004
2080 +7.075184920e+004 +7.075184920e+004 +7.087567920e+004 +7.087567920e+004
2337 +6.874661443e+004 +6.874661443e+004 +6.887044443e+004 +6.887044443e+004
2414 +6.569808030e+004 +6.569808030e+004 +6.582191030e+004 +6.582191030e+004
2423 +6.051075011e+004 +6.051075011e+004 +6.063458011e+004 +6.063458011e+004
2462 +5.847336335e+004 +5.847336335e+004 +5.859719335e+004 +5.859719335e+004
2605 +5.654862528e+004 +5.654862528e+004 +5.667245528e+004 +5.667245528e+004
2635 +4.499633779e+004 +4.499633779e+004 +4.512016779e+004 +4.512016779e+004
2787 +4.049384209e+004 +4.049384209e+004 +4.061767209e+004 +4.061767209e+004
2987 +3.471626448e+004 +3.471626448e+004 +3.484009448e+004 +3.484009448e+004
3014 +2.644088497e+004 +2.644088497e+004 +2.656471497e+004 +2.656471497e+004
3283 +2.454714736e+004 +2.454714736e+004 +2.467097736e+004 +2.467097736e+004
3418 +1.646972005e+004 +1.646972005e+004 +1.659355005e+004 +1.659355005e+004
3814 +1.341955203e+004 +1.341955203e+004 +1.354338203e+004 +1.354338203e+004
4040 +1.284534213e+004 +1.284534213e+004 +1.296917213e+004 +1.296917213e+004
4054 +1.126729948e+004 +1.126729948e+004 +1.139112948e+004 +1.139112948e+004
4184 +1.104120014e+004 +1.104120014e+004 +1.116503014e+004 +1.116503014e+004
4201 +1.092283006e+004 +1.092283006e+004 +1.104666006e+004 +1.104666006e+004
4275 +1.024268378e+004 +1.024268378e+004 +1.036651378e+004 +1.036651378e+004
4283 +9.926791130e+003 +9.926791130e+003 +1.005062113e+004 +1.005062113e+004
4401 +8.881818135e+003 +8.881818135e+003 +9.005648135e+003 +9.005648135e+003
4522 +8.636930504e+003 +8.636930504e+003 +8.760760504e+003 +8.760760504e+003
4558 +6.509538750e+003 +6.509538750e+003 +6.633368750e+003 +6.633368750e+003
4796 +6.243904222e+003 +6.243904222e+003 +6.367734222e+003 +6.367734222e+003
4890 +4.454857599e+003 +4.454857599e+003 +4.578687599e+003 +4.578687599e+003
5320 +4.331338475e+003 +4.331338475e+003 +4.455168475e+003 +4.455168475e+003
5464 +3.839042141e+003 +3.839042141e+003 +3.962872141e+003 +3.962872141e+003
5686 +3.514354866e+003 +3.514354866e+003 +3.638184866e+003 +3.638184866e+003
5788 +3.347523801e+003 +3.347523801e+003 +3.471353801e+003 +3.471353801e+003
5836 +3.298156902e+003 +3.298156902e+003 +3.421986902e+003 +3.421986902e+003
5839 +3.187861230e+003 +3.187861230e+003 +3.311691230e+003 +3.311691230e+003
6005 +2.246273135e+003 +2.246273135e+003 +2.370103135e+003 +2.370103135e+003
6293 +2.030187035e+003 +2.030187035e+003 +2.154017035e+003 +2.154017035e+003
6791 +1.897162243e+003 +1.897162243e+003 +2.020992243e+003 +2.020992243e+003
6837 +1.652133260e+003 +1.652133260e+003 +1.775963260e+003 +1.775963260e+003
6979 +1.581623630e+003 +1.581623630e+003 +1.705453630e+003 +1.705453630e+003
7052 +1.332686552e+003 +1.332686552e+003 +1.456516552e+003 +1.456516552e+003
7057 +1.309318436e+003 +1.309318436e+003 +1.433148436e+003 +1.433148436e+003
7215 +1.178151279e+003 +1.178151279e+003 +1.301981279e+003 +1.301981279e+003
7609 +9.513949687e+002 +9.513949687e+002 +1.075224969e+003 +1.075224969e+003
8409 +8.575654755e+002 +8.575654755e+002 +9.813954755e+002 +9.813954755e+002
